"","x"
"2070","ENSG00000165478"
"2071","ENSG00000138363"
"2072","ENSG00000160285"
"2073","ENSG00000143801"
"2074","ENSG00000111843"
"2075","ENSG00000128617"
"2076","ENSG00000214194"
"2077","ENSG00000162396"
"2078","ENSG00000189369"
"2079","ENSG00000158716"
"2080","ENSG00000156482"
"2081","ENSG00000184708"
"2082","ENSG00000233006"
"2083","ENSG00000125863"
"2084","ENSG00000171202"
"2085","ENSG00000115514"
"2086","ENSG00000131495"
"2087","ENSG00000089693"
"2088","ENSG00000110321"
"2089","ENSG00000180447"
"2090","ENSG00000167378"
"2091","ENSG00000162613"
"2092","ENSG00000122359"
"2093","ENSG00000196954"
"2094","ENSG00000106246"
"2095","ENSG00000104522"
"2096","ENSG00000173141"
"2097","ENSG00000155229"
"2098","ENSG00000090238"
"2099","ENSG00000228242"
"2100","ENSG00000185885"
"2101","ENSG00000187051"
"2102","ENSG00000255587"
"2103","ENSG00000174684"
"2104","ENSG00000174231"
"2105","ENSG00000105341"
"2106","ENSG00000127452"
"2107","ENSG00000278970"
"2108","ENSG00000167881"
"2109","ENSG00000058600"
"2110","ENSG00000068912"
"2111","ENSG00000196756"
"2112","ENSG00000127399"
"2113","ENSG00000122033"
"2114","ENSG00000185291"
"2115","ENSG00000188895"
"2116","ENSG00000169972"
"2117","ENSG00000279077"
"2118","ENSG00000120913"
"2119","ENSG00000253754"
"2120","ENSG00000155366"
"2121","ENSG00000108433"
"2122","ENSG00000161533"
"2123","ENSG00000146192"
"2124","ENSG00000117118"
"2125","ENSG00000233276"
"2126","ENSG00000066379"
"2127","ENSG00000078804"
"2128","ENSG00000228794"
"2129","ENSG00000138756"
"2130","ENSG00000074842"
"2131","ENSG00000234076"
"2132","ENSG00000115446"
"2133","ENSG00000173660"
"2134","ENSG00000134285"
"2135","ENSG00000177409"
"2136","ENSG00000166452"
"2137","ENSG00000134802"
"2138","ENSG00000082146"
"2139","ENSG00000151806"
"2140","ENSG00000188010"
"2141","ENSG00000072958"
"2142","ENSG00000132768"
"2143","ENSG00000139112"
"2144","ENSG00000023191"
"2145","ENSG00000090273"
"2146","ENSG00000185800"
"2147","ENSG00000254211"
"2148","ENSG00000169567"
"2149","ENSG00000059122"
"2150","ENSG00000101158"
"2151","ENSG00000163220"
"2152","ENSG00000109079"
"2153","ENSG00000103351"
"2154","ENSG00000245556"
"2155","ENSG00000109118"
"2156","ENSG00000145191"
"2157","ENSG00000157214"
"2158","ENSG00000105248"
"2159","ENSG00000100714"
"2160","ENSG00000128595"
"2161","ENSG00000184208"
"2162","ENSG00000196126"
"2163","ENSG00000136485"
"2164","ENSG00000245105"
"2165","ENSG00000164609"
"2166","ENSG00000169710"
"2167","ENSG00000102225"
"2168","ENSG00000167969"
"2169","ENSG00000145050"
"2170","ENSG00000260027"
"2171","ENSG00000186205"
"2172","ENSG00000182492"
"2173","ENSG00000121057"
"2174","ENSG00000224975"
"2175","ENSG00000007202"
"2176","ENSG00000266714"
"2177","ENSG00000125835"
"2178","ENSG00000102226"
"2179","ENSG00000213654"
"2180","ENSG00000074181"
"2181","ENSG00000099992"
"2182","ENSG00000137161"
"2183","ENSG00000204054"
"2184","ENSG00000160695"
"2185","ENSG00000058729"
"2186","ENSG00000108578"
"2187","ENSG00000204356"
"2188","ENSG00000110108"
"2189","ENSG00000095380"
"2190","ENSG00000143933"
"2191","ENSG00000179029"
"2192","ENSG00000153446"
"2193","ENSG00000177156"
"2194","ENSG00000165512"
"2195","ENSG00000186665"
"2196","ENSG00000149150"
"2197","ENSG00000198791"
"2198","ENSG00000167863"
"2199","ENSG00000142634"
"2200","ENSG00000142039"
"2201","ENSG00000177096"
"2202","ENSG00000171861"
"2203","ENSG00000054598"
"2204","ENSG00000101546"
"2205","ENSG00000170291"
"2206","ENSG00000130304"
"2207","ENSG00000161547"
"2208","ENSG00000166170"
"2209","ENSG00000160752"
"2210","ENSG00000149761"
"2211","ENSG00000135318"
"2212","ENSG00000114737"
"2213","ENSG00000198755"
"2214","ENSG00000105576"
"2215","ENSG00000272970"
"2216","ENSG00000113558"
"2217","ENSG00000105879"
"2218","ENSG00000137309"
"2219","ENSG00000158850"
"2220","ENSG00000198855"
"2221","ENSG00000247556"
"2222","ENSG00000130635"
"2223","ENSG00000106348"
"2224","ENSG00000179886"
"2225","ENSG00000205643"
"2226","ENSG00000132128"
"2227","ENSG00000171150"
"2228","ENSG00000148926"
"2229","ENSG00000241644"
"2230","ENSG00000185880"
"2231","ENSG00000240849"
"2232","ENSG00000114115"
"2233","ENSG00000149100"
"2234","ENSG00000137509"
"2235","ENSG00000116747"
"2236","ENSG00000281183"
"2237","ENSG00000160972"
"2238","ENSG00000088832"
"2239","ENSG00000183172"
"2240","ENSG00000119938"
"2241","ENSG00000138074"
"2242","ENSG00000274536"
"2243","ENSG00000162642"
"2244","ENSG00000111335"
"2245","ENSG00000185414"
"2246","ENSG00000177469"
"2247","ENSG00000110717"
"2248","ENSG00000105443"
"2249","ENSG00000205544"
"2250","ENSG00000139372"
"2251","ENSG00000171497"
"2252","ENSG00000124098"
"2253","ENSG00000069535"
"2254","ENSG00000152382"
"2255","ENSG00000114942"
"2256","ENSG00000132481"
"2257","ENSG00000184209"
"2258","ENSG00000106682"
"2259","ENSG00000186594"
"2260","ENSG00000197296"
"2261","ENSG00000100865"
"2262","ENSG00000092445"
"2263","ENSG00000185386"
"2264","ENSG00000066027"
"2265","ENSG00000174695"
"2266","ENSG00000105971"
"2267","ENSG00000177706"
"2268","ENSG00000009950"
"2269","ENSG00000088543"
"2270","ENSG00000010327"
"2271","ENSG00000182952"
"2272","ENSG00000213930"
"2273","ENSG00000025434"
"2274","ENSG00000233554"
"2275","ENSG00000180901"
"2276","ENSG00000166181"
"2277","ENSG00000008324"
"2278","ENSG00000154723"
"2279","ENSG00000166275"
"2280","ENSG00000247596"
"2281","ENSG00000184436"
"2282","ENSG00000103353"
"2283","ENSG00000261236"
"2284","ENSG00000268205"
"2285","ENSG00000114745"
"2286","ENSG00000089335"
"2287","ENSG00000160219"
"2288","ENSG00000119929"
"2289","ENSG00000076555"
"2290","ENSG00000124783"
"2291","ENSG00000167930"
"2292","ENSG00000163751"
"2293","ENSG00000105364"
"2294","ENSG00000163938"
"2295","ENSG00000168398"
"2296","ENSG00000135929"
"2297","ENSG00000116560"
"2298","ENSG00000224470"
"2299","ENSG00000154719"
"2300","ENSG00000158050"
"2301","ENSG00000239415"
"2302","ENSG00000242372"
"2303","ENSG00000105137"
"2304","ENSG00000278845"
"2305","ENSG00000118181"
"2306","ENSG00000136897"
"2307","ENSG00000254858"
"2308","ENSG00000267510"
"2309","ENSG00000099899"
"2310","ENSG00000110104"
"2311","ENSG00000125845"
"2312","ENSG00000150991"
"2313","ENSG00000171311"
"2314","ENSG00000179950"
"2315","ENSG00000124104"
"2316","ENSG00000204152"
"2317","ENSG00000187049"
"2318","ENSG00000271208"
"2319","ENSG00000103202"
"2320","ENSG00000149577"
"2321","ENSG00000196757"
"2322","ENSG00000124786"
"2323","ENSG00000078902"
"2324","ENSG00000255471"
"2325","ENSG00000182481"
"2326","ENSG00000102699"
"2327","ENSG00000110811"
"2328","ENSG00000183617"
"2329","ENSG00000143393"
"2330","ENSG00000073578"
"2331","ENSG00000197291"
"2332","ENSG00000149564"
"2333","ENSG00000119777"
"2334","ENSG00000096384"
"2335","ENSG00000213903"
"2336","ENSG00000115661"
"2337","ENSG00000171451"
"2338","ENSG00000040633"
"2339","ENSG00000007314"
"2340","ENSG00000167528"
"2341","ENSG00000152443"
"2342","ENSG00000229276"
"2343","ENSG00000091542"
"2344","ENSG00000119280"
"2345","ENSG00000110446"
"2346","ENSG00000116353"
"2347","ENSG00000262814"
"2348","ENSG00000119760"
"2349","ENSG00000103037"
"2350","ENSG00000100483"
"2351","ENSG00000120832"
"2352","ENSG00000117758"
"2353","ENSG00000079337"
"2354","ENSG00000228305"
"2355","ENSG00000099998"
"2356","ENSG00000013561"
"2357","ENSG00000185624"
"2358","ENSG00000171617"
"2359","ENSG00000130313"
"2360","ENSG00000231840"
"2361","ENSG00000142327"
"2362","ENSG00000226031"
"2363","ENSG00000172086"
"2364","ENSG00000049541"
"2365","ENSG00000103024"
"2366","ENSG00000124688"
"2367","ENSG00000196924"
"2368","ENSG00000167721"
"2369","ENSG00000166171"
"2370","ENSG00000120549"
"2371","ENSG00000162736"
"2372","ENSG00000168884"
"2373","ENSG00000142227"
"2374","ENSG00000167549"
"2375","ENSG00000103275"
"2376","ENSG00000168872"
"2377","ENSG00000164938"
"2378","ENSG00000257746"
"2379","ENSG00000168175"
"2380","ENSG00000116221"
"2381","ENSG00000168264"
"2382","ENSG00000101751"
"2383","ENSG00000115053"
"2384","ENSG00000115738"
"2385","ENSG00000178719"
"2386","ENSG00000117682"
"2387","ENSG00000100453"
"2388","ENSG00000169242"
"2389","ENSG00000109103"
"2390","ENSG00000162496"
"2391","ENSG00000128340"
"2392","ENSG00000161677"
"2393","ENSG00000155508"
"2394","ENSG00000150316"
"2395","ENSG00000147535"
"2396","ENSG00000235782"
"2397","ENSG00000143110"
"2398","ENSG00000259877"
"2399","ENSG00000271793"
"2400","ENSG00000036672"
"2401","ENSG00000143321"
"2402","ENSG00000131779"
"2403","ENSG00000124535"
"2404","ENSG00000008988"
"2405","ENSG00000135678"
"2406","ENSG00000170364"
"2407","ENSG00000019144"
"2408","ENSG00000145882"
"2409","ENSG00000156858"
"2410","ENSG00000276600"
"2411","ENSG00000038274"
"2412","ENSG00000234465"
"2413","ENSG00000163866"
"2414","ENSG00000198832"
"2415","ENSG00000260461"
"2416","ENSG00000138172"
"2417","ENSG00000134748"
"2418","ENSG00000153406"
"2419","ENSG00000139233"
"2420","ENSG00000123144"
"2421","ENSG00000094631"
"2422","ENSG00000066294"
"2423","ENSG00000113013"
"2424","ENSG00000112406"
"2425","ENSG00000138286"
"2426","ENSG00000167985"
"2427","ENSG00000081721"
"2428","ENSG00000167996"
"2429","ENSG00000131051"
"2430","ENSG00000196689"
"2431","ENSG00000178149"
"2432","ENSG00000024422"
"2433","ENSG00000102125"
"2434","ENSG00000100284"
"2435","ENSG00000142230"
"2436","ENSG00000215375"
"2437","ENSG00000242193"
"2438","ENSG00000105393"
"2439","ENSG00000172465"
"2440","ENSG00000177989"
"2441","ENSG00000140416"
"2442","ENSG00000244682"
"2443","ENSG00000129235"
"2444","ENSG00000236675"
"2445","ENSG00000167635"
"2446","ENSG00000152234"
"2447","ENSG00000213619"
"2448","ENSG00000158555"
"2449","ENSG00000144381"
"2450","ENSG00000142186"
"2451","ENSG00000075239"
"2452","ENSG00000127838"
"2453","ENSG00000146242"
"2454","ENSG00000060642"
"2455","ENSG00000197989"
"2456","ENSG00000185187"
"2457","ENSG00000119535"
"2458","ENSG00000225697"
"2459","ENSG00000105875"
"2460","ENSG00000105136"
"2461","ENSG00000147400"
"2462","ENSG00000213373"
"2463","ENSG00000156711"
"2464","ENSG00000197647"
"2465","ENSG00000118898"
"2466","ENSG00000213015"
"2467","ENSG00000122390"
"2468","ENSG00000121440"
"2469","ENSG00000154370"
"2470","ENSG00000245849"
"2471","ENSG00000103174"
"2472","ENSG00000157191"
"2473","ENSG00000177485"
"2474","ENSG00000186847"
"2475","ENSG00000099331"
"2476","ENSG00000259956"
"2477","ENSG00000133678"
"2478","ENSG00000160255"
"2479","ENSG00000156990"
"2480","ENSG00000185950"
"2481","ENSG00000104518"
"2482","ENSG00000109501"
"2483","ENSG00000154059"
"2484","ENSG00000089127"
"2485","ENSG00000102962"
"2486","ENSG00000153029"
"2487","ENSG00000140395"
"2488","ENSG00000179115"
"2489","ENSG00000274605"
"2490","ENSG00000161277"
"2491","ENSG00000165782"
"2492","ENSG00000125434"
"2493","ENSG00000132793"
"2494","ENSG00000224877"
"2495","ENSG00000123416"
"2496","ENSG00000107438"
"2497","ENSG00000182831"
"2498","ENSG00000128000"
"2499","ENSG00000099875"
"2500","ENSG00000076248"
"2501","ENSG00000179941"
"2502","ENSG00000103187"
"2503","ENSG00000139567"
"2504","ENSG00000174780"
"2505","ENSG00000128284"
"2506","ENSG00000168061"
"2507","ENSG00000182782"
"2508","ENSG00000188529"
"2509","ENSG00000034533"
"2510","ENSG00000198932"
"2511","ENSG00000111144"
"2512","ENSG00000136003"
"2513","ENSG00000114978"
"2514","ENSG00000135723"
"2515","ENSG00000137806"
"2516","ENSG00000241258"
"2517","ENSG00000177575"
"2518","ENSG00000177685"
"2519","ENSG00000270871"
"2520","ENSG00000163521"
"2521","ENSG00000149136"
"2522","ENSG00000227591"
"2523","ENSG00000176953"
"2524","ENSG00000071859"
"2525","ENSG00000170043"
"2526","ENSG00000132286"
"2527","ENSG00000257122"
"2528","ENSG00000273987"
"2529","ENSG00000235939"
"2530","ENSG00000116030"
"2531","ENSG00000090060"
"2532","ENSG00000189050"
"2533","ENSG00000101166"
"2534","ENSG00000116791"
"2535","ENSG00000073008"
"2536","ENSG00000118508"
"2537","ENSG00000110047"
"2538","ENSG00000050405"
"2539","ENSG00000165629"
"2540","ENSG00000147883"
"2541","ENSG00000147162"
"2542","ENSG00000167384"
"2543","ENSG00000154473"
"2544","ENSG00000172531"
"2545","ENSG00000178726"
"2546","ENSG00000182796"
"2547","ENSG00000277494"
"2548","ENSG00000221923"
"2549","ENSG00000175575"
"2550","ENSG00000111679"
"2551","ENSG00000002330"
"2552","ENSG00000260025"
"2553","ENSG00000157978"
"2554","ENSG00000142949"
"2555","ENSG00000144827"
"2556","ENSG00000168159"
"2557","ENSG00000172663"
"2558","ENSG00000127837"
"2559","ENSG00000266524"
"2560","ENSG00000214022"
"2561","ENSG00000090263"
"2562","ENSG00000102078"
"2563","ENSG00000169045"
"2564","ENSG00000167641"
"2565","ENSG00000122203"
"2566","ENSG00000129467"
"2567","ENSG00000116679"
"2568","ENSG00000100410"
"2569","ENSG00000171368"
"2570","ENSG00000167380"
"2571","ENSG00000204231"
"2572","ENSG00000106605"
"2573","ENSG00000100350"
"2574","ENSG00000151702"
"2575","ENSG00000235863"
"2576","ENSG00000234420"
"2577","ENSG00000170345"
"2578","ENSG00000119922"
"2579","ENSG00000185989"
"2580","ENSG00000171596"
"2581","ENSG00000143119"
"2582","ENSG00000156256"
"2583","ENSG00000133110"
"2584","ENSG00000240006"
"2585","ENSG00000086232"
"2586","ENSG00000106638"
"2587","ENSG00000185324"
"2588","ENSG00000188070"
"2589","ENSG00000164904"
"2590","ENSG00000134001"
"2591","ENSG00000188613"
"2592","ENSG00000165698"
"2593","ENSG00000236333"
"2594","ENSG00000086589"
"2595","ENSG00000148773"
"2596","ENSG00000163346"
"2597","ENSG00000137441"
"2598","ENSG00000064547"
"2599","ENSG00000142082"
"2600","ENSG00000183718"
"2601","ENSG00000180098"
"2602","ENSG00000066405"
"2603","ENSG00000198805"
"2604","ENSG00000112651"
"2605","ENSG00000173540"
"2606","ENSG00000172059"
"2607","ENSG00000197562"
"2608","ENSG00000126106"
"2609","ENSG00000142303"
"2610","ENSG00000106123"
"2611","ENSG00000115875"
"2612","ENSG00000198276"
"2613","ENSG00000169413"
"2614","ENSG00000176422"
"2615","ENSG00000127418"
"2616","ENSG00000198642"
"2617","ENSG00000116001"
"2618","ENSG00000169019"
"2619","ENSG00000184226"
"2620","ENSG00000133313"
"2621","ENSG00000101343"
"2622","ENSG00000181852"
"2623","ENSG00000108700"
"2624","ENSG00000198522"
"2625","ENSG00000135966"
"2626","ENSG00000170275"
"2627","ENSG00000125449"
"2628","ENSG00000198721"
"2629","ENSG00000113068"
"2630","ENSG00000255112"
"2631","ENSG00000078596"
"2632","ENSG00000279814"
"2633","ENSG00000125843"
"2634","ENSG00000130985"
"2635","ENSG00000063587"
"2636","ENSG00000204394"
"2637","ENSG00000188636"
"2638","ENSG00000171928"
"2639","ENSG00000004975"
"2640","ENSG00000197857"
"2641","ENSG00000095303"
"2642","ENSG00000177464"
"2643","ENSG00000136689"
"2644","ENSG00000167700"
"2645","ENSG00000068724"
"2646","ENSG00000146648"
"2647","ENSG00000134970"
"2648","ENSG00000103415"
"2649","ENSG00000134759"
"2650","ENSG00000105609"
"2651","ENSG00000242474"
"2652","ENSG00000159228"
"2653","ENSG00000100104"
"2654","ENSG00000142864"
"2655","ENSG00000256294"
"2656","ENSG00000124226"
"2657","ENSG00000129450"
"2658","ENSG00000132635"
"2659","ENSG00000100603"
"2660","ENSG00000010610"
"2661","ENSG00000188997"
"2662","ENSG00000121064"
"2663","ENSG00000173272"
"2664","ENSG00000187942"
"2665","ENSG00000185946"
"2666","ENSG00000010539"
"2667","ENSG00000172922"
"2668","ENSG00000102978"
"2669","ENSG00000231925"
"2670","ENSG00000143499"
"2671","ENSG00000166169"
"2672","ENSG00000132153"
"2673","ENSG00000188554"
"2674","ENSG00000043143"
"2675","ENSG00000006756"
"2676","ENSG00000256235"
"2677","ENSG00000149658"
"2678","ENSG00000131435"
"2679","ENSG00000167799"
"2680","ENSG00000198356"
"2681","ENSG00000146007"
"2682","ENSG00000115275"
"2683","ENSG00000065970"
"2684","ENSG00000164292"
"2685","ENSG00000135916"
"2686","ENSG00000159873"
"2687","ENSG00000183655"
"2688","ENSG00000163348"
"2689","ENSG00000099957"
"2690","ENSG00000114767"
"2691","ENSG00000171862"
"2692","ENSG00000164111"
"2693","ENSG00000086289"
"2694","ENSG00000159202"
"2695","ENSG00000228300"
"2696","ENSG00000236914"
"2697","ENSG00000124702"
"2698","ENSG00000197448"
"2699","ENSG00000173171"
"2700","ENSG00000173281"
"2701","ENSG00000149485"
"2702","ENSG00000128928"
"2703","ENSG00000107404"
"2704","ENSG00000110801"
"2705","ENSG00000020129"
"2706","ENSG00000211450"
"2707","ENSG00000173480"
"2708","ENSG00000157593"
"2709","ENSG00000172775"
"2710","ENSG00000111906"
"2711","ENSG00000230555"
"2712","ENSG00000013374"
"2713","ENSG00000187800"
"2714","ENSG00000168476"
"2715","ENSG00000115459"
"2716","ENSG00000144182"
"2717","ENSG00000130312"
"2718","ENSG00000221823"
"2719","ENSG00000144647"
"2720","ENSG00000083814"
"2721","ENSG00000279088"
"2722","ENSG00000100220"
"2723","ENSG00000049449"
"2724","ENSG00000108691"
"2725","ENSG00000160213"
"2726","ENSG00000188042"
"2727","ENSG00000044090"
"2728","ENSG00000213463"
"2729","ENSG00000172260"
"2730","ENSG00000164683"
"2731","ENSG00000196072"
"2732","ENSG00000151748"
"2733","ENSG00000087237"
"2734","ENSG00000256229"
"2735","ENSG00000162777"
"2736","ENSG00000122861"
"2737","ENSG00000142961"
"2738","ENSG00000118707"
"2739","ENSG00000198715"
"2740","ENSG00000144597"
"2741","ENSG00000119865"
"2742","ENSG00000159387"
"2743","ENSG00000266472"
"2744","ENSG00000095739"
"2745","ENSG00000004478"
"2746","ENSG00000187474"
"2747","ENSG00000186298"
"2748","ENSG00000100263"
"2749","ENSG00000186104"
"2750","ENSG00000197702"
"2751","ENSG00000124785"
"2752","ENSG00000244482"
"2753","ENSG00000175606"
"2754","ENSG00000141076"
"2755","ENSG00000205250"
"2756","ENSG00000166292"
"2757","ENSG00000110871"
"2758","ENSG00000189376"
"2759","ENSG00000198171"
"2760","ENSG00000100926"
"2761","ENSG00000187266"
"2762","ENSG00000183605"
"2763","ENSG00000185009"
"2764","ENSG00000104765"
"2765","ENSG00000196290"
"2766","ENSG00000172380"
"2767","ENSG00000248863"
"2768","ENSG00000158481"
"2769","ENSG00000249673"
"2770","ENSG00000159176"
"2771","ENSG00000273611"
"2772","ENSG00000180011"
"2773","ENSG00000049245"
"2774","ENSG00000150281"
"2775","ENSG00000185112"
"2776","ENSG00000257151"
"2777","ENSG00000160691"
"2778","ENSG00000169508"
"2779","ENSG00000091409"
"2780","ENSG00000092020"
"2781","ENSG00000213639"
"2782","ENSG00000132603"
"2783","ENSG00000100365"
"2784","ENSG00000115350"
"2785","ENSG00000116157"
"2786","ENSG00000111300"
"2787","ENSG00000109929"
"2788","ENSG00000101361"
"2789","ENSG00000091947"
"2790","ENSG00000119977"
"2791","ENSG00000181019"
"2792","ENSG00000067836"
"2793","ENSG00000132383"
"2794","ENSG00000164331"
"2795","ENSG00000264247"
"2796","ENSG00000246430"
"2797","ENSG00000198523"
"2798","ENSG00000168994"
"2799","ENSG00000126804"
"2800","ENSG00000173418"
"2801","ENSG00000127580"
"2802","ENSG00000138039"
"2803","ENSG00000281769"
"2804","ENSG00000267002"
"2805","ENSG00000138668"
"2806","ENSG00000103769"
"2807","ENSG00000156467"
"2808","ENSG00000139291"
"2809","ENSG00000135185"
"2810","ENSG00000180917"
"2811","ENSG00000131730"
"2812","ENSG00000135164"
"2813","ENSG00000126814"
"2814","ENSG00000167130"
"2815","ENSG00000173214"
"2816","ENSG00000101224"
"2817","ENSG00000115091"
"2818","ENSG00000168646"
"2819","ENSG00000172932"
"2820","ENSG00000196419"
"2821","ENSG00000141480"
"2822","ENSG00000177383"
"2823","ENSG00000158457"
"2824","ENSG00000125505"
"2825","ENSG00000135317"
"2826","ENSG00000167770"
"2827","ENSG00000105518"
"2828","ENSG00000215712"
"2829","ENSG00000120318"
"2830","ENSG00000134470"
"2831","ENSG00000075234"
"2832","ENSG00000214367"
"2833","ENSG00000268297"
"2834","ENSG00000152661"
"2835","ENSG00000101444"
"2836","ENSG00000212747"
"2837","ENSG00000203993"
"2838","ENSG00000198959"
"2839","ENSG00000182670"
"2840","ENSG00000120314"
"2841","ENSG00000082014"
"2842","ENSG00000114812"
"2843","ENSG00000163754"
"2844","ENSG00000106771"
"2845","ENSG00000012822"
"2846","ENSG00000111653"
"2847","ENSG00000137842"
"2848","ENSG00000117280"
"2849","ENSG00000076043"
"2850","ENSG00000110079"
"2851","ENSG00000172201"
"2852","ENSG00000165819"
"2853","ENSG00000134851"
"2854","ENSG00000067182"
"2855","ENSG00000000005"
"2856","ENSG00000226479"
"2857","ENSG00000172757"
"2858","ENSG00000127125"
"2859","ENSG00000157916"
"2860","ENSG00000102100"
"2861","ENSG00000166140"
"2862","ENSG00000163364"
"2863","ENSG00000163528"
"2864","ENSG00000259969"
"2865","ENSG00000147669"
"2866","ENSG00000145388"
"2867","ENSG00000235750"
"2868","ENSG00000174516"
"2869","ENSG00000123240"
"2870","ENSG00000241468"
"2871","ENSG00000168060"
"2872","ENSG00000137449"
"2873","ENSG00000115129"
"2874","ENSG00000278817"
"2875","ENSG00000259163"
"2876","ENSG00000133265"
"2877","ENSG00000115904"
"2878","ENSG00000104343"
"2879","ENSG00000077232"
"2880","ENSG00000125743"
"2881","ENSG00000139180"
"2882","ENSG00000151929"
"2883","ENSG00000204789"
"2884","ENSG00000108448"
"2885","ENSG00000087074"
"2886","ENSG00000171298"
"2887","ENSG00000147676"
"2888","ENSG00000054219"
"2889","ENSG00000072210"
"2890","ENSG00000126698"
"2891","ENSG00000075336"
"2892","ENSG00000211899"
"2893","ENSG00000076513"
"2894","ENSG00000150433"
"2895","ENSG00000180104"
"2896","ENSG00000100342"
"2897","ENSG00000256060"
"2898","ENSG00000075975"
"2899","ENSG00000173210"
"2900","ENSG00000118096"
"2901","ENSG00000133612"
"2902","ENSG00000172586"
"2903","ENSG00000141026"
"2904","ENSG00000138069"
"2905","ENSG00000168890"
"2906","ENSG00000262265"
"2907","ENSG00000080822"
"2908","ENSG00000139370"
"2909","ENSG00000241878"
"2910","ENSG00000272368"
"2911","ENSG00000182534"
"2912","ENSG00000186654"
"2913","ENSG00000137955"
"2914","ENSG00000068323"
"2915","ENSG00000130844"
"2916","ENSG00000101049"
"2917","ENSG00000163156"
"2918","ENSG00000154832"
"2919","ENSG00000135387"
"2920","ENSG00000255717"
"2921","ENSG00000056998"
"2922","ENSG00000085733"
"2923","ENSG00000197841"
"2924","ENSG00000111845"
"2925","ENSG00000134294"
"2926","ENSG00000158301"
"2927","ENSG00000181092"
"2928","ENSG00000143106"
"2929","ENSG00000204444"
"2930","ENSG00000179562"
"2931","ENSG00000173114"
"2932","ENSG00000159063"
"2933","ENSG00000178860"
"2934","ENSG00000064225"
"2935","ENSG00000184900"
"2936","ENSG00000161835"
"2937","ENSG00000167645"
"2938","ENSG00000143382"
"2939","ENSG00000198464"
"2940","ENSG00000163823"
"2941","ENSG00000086061"
"2942","ENSG00000131981"
"2943","ENSG00000112658"
"2944","ENSG00000177465"
"2945","ENSG00000184432"
"2946","ENSG00000169418"
"2947","ENSG00000204590"
"2948","ENSG00000204435"
"2949","ENSG00000126456"
"2950","ENSG00000231453"
"2951","ENSG00000137413"
"2952","ENSG00000284024"
"2953","ENSG00000187522"
"2954","ENSG00000166136"
"2955","ENSG00000125821"
"2956","ENSG00000142694"
"2957","ENSG00000226950"
"2958","ENSG00000099203"
"2959","ENSG00000198885"
"2960","ENSG00000196569"
"2961","ENSG00000211584"
"2962","ENSG00000175970"
"2963","ENSG00000185745"
"2964","ENSG00000117151"
"2965","ENSG00000177410"
"2966","ENSG00000244045"
"2967","ENSG00000234694"
"2968","ENSG00000089327"
"2969","ENSG00000257337"
"2970","ENSG00000256053"
"2971","ENSG00000138134"
"2972","ENSG00000269837"
"2973","ENSG00000284428"
"2974","ENSG00000118579"
"2975","ENSG00000179981"
"2976","ENSG00000092203"
"2977","ENSG00000073712"
"2978","ENSG00000171155"
"2979","ENSG00000141002"
"2980","ENSG00000249087"
"2981","ENSG00000170876"
"2982","ENSG00000140497"
"2983","ENSG00000204642"
"2984","ENSG00000214063"
"2985","ENSG00000157110"
"2986","ENSG00000230177"
"2987","ENSG00000148737"
"2988","ENSG00000106268"
"2989","ENSG00000272750"
"2990","ENSG00000110092"
"2991","ENSG00000101695"
"2992","ENSG00000132199"
"2993","ENSG00000105723"
"2994","ENSG00000164647"
"2995","ENSG00000145649"
"2996","ENSG00000177675"
"2997","ENSG00000144649"
"2998","ENSG00000122140"
"2999","ENSG00000113575"
"3000","ENSG00000130202"
"3001","ENSG00000178096"
"3002","ENSG00000141522"
"3003","ENSG00000132680"
"3004","ENSG00000156873"
"3005","ENSG00000129472"
"3006","ENSG00000095139"
"3007","ENSG00000163106"
"3008","ENSG00000100124"
"3009","ENSG00000170222"
"3010","ENSG00000163131"
"3011","ENSG00000162231"
"3012","ENSG00000129484"
"3013","ENSG00000171163"
"3014","ENSG00000100347"
"3015","ENSG00000132463"
"3016","ENSG00000007080"
"3017","ENSG00000175265"
"3018","ENSG00000004455"
"3019","ENSG00000127540"
"3020","ENSG00000231742"
"3021","ENSG00000136888"
"3022","ENSG00000088899"
"3023","ENSG00000129355"
"3024","ENSG00000197021"
"3025","ENSG00000165028"
"3026","ENSG00000101160"
"3027","ENSG00000141759"
"3028","ENSG00000245848"
"3029","ENSG00000173545"
"3030","ENSG00000272143"
"3031","ENSG00000188916"
"3032","ENSG00000147443"
"3033","ENSG00000164128"
"3034","ENSG00000254901"
"3035","ENSG00000196388"
"3036","ENSG00000136986"
"3037","ENSG00000237887"
"3038","ENSG00000071994"
"3039","ENSG00000167196"
"3040","ENSG00000136999"
"3041","ENSG00000137193"
"3042","ENSG00000164751"
"3043","ENSG00000116132"
"3044","ENSG00000122035"
"3045","ENSG00000157181"
"3046","ENSG00000105397"
"3047","ENSG00000180573"
"3048","ENSG00000243667"
"3049","ENSG00000264895"
"3050","ENSG00000131446"
"3051","ENSG00000117625"
"3052","ENSG00000159167"
"3053","ENSG00000158195"
"3054","ENSG00000166483"
"3055","ENSG00000074319"
"3056","ENSG00000149823"
"3057","ENSG00000169220"
"3058","ENSG00000184207"
"3059","ENSG00000139428"
"3060","ENSG00000100335"
"3061","ENSG00000119328"
"3062","ENSG00000137312"
"3063","ENSG00000072694"
"3064","ENSG00000177303"
"3065","ENSG00000161057"
"3066","ENSG00000240032"
"3067","ENSG00000131386"
"3068","ENSG00000160062"
