"","x"
"2070","ENSG00000185414"
"2071","ENSG00000154277"
"2072","ENSG00000171311"
"2073","ENSG00000163428"
"2074","ENSG00000122033"
"2075","ENSG00000260276"
"2076","ENSG00000167434"
"2077","ENSG00000095066"
"2078","ENSG00000139233"
"2079","ENSG00000138326"
"2080","ENSG00000185291"
"2081","ENSG00000196757"
"2082","ENSG00000100726"
"2083","ENSG00000185324"
"2084","ENSG00000168398"
"2085","ENSG00000167380"
"2086","ENSG00000170876"
"2087","ENSG00000203865"
"2088","ENSG00000091542"
"2089","ENSG00000102699"
"2090","ENSG00000014216"
"2091","ENSG00000128595"
"2092","ENSG00000156990"
"2093","ENSG00000236064"
"2094","ENSG00000092203"
"2095","ENSG00000242372"
"2096","ENSG00000154734"
"2097","ENSG00000147400"
"2098","ENSG00000049540"
"2099","ENSG00000188895"
"2100","ENSG00000120306"
"2101","ENSG00000111231"
"2102","ENSG00000196502"
"2103","ENSG00000007314"
"2104","ENSG00000255767"
"2105","ENSG00000213903"
"2106","ENSG00000103024"
"2107","ENSG00000197757"
"2108","ENSG00000140995"
"2109","ENSG00000114853"
"2110","ENSG00000181852"
"2111","ENSG00000039650"
"2112","ENSG00000125877"
"2113","ENSG00000186847"
"2114","ENSG00000213930"
"2115","ENSG00000092201"
"2116","ENSG00000273319"
"2117","ENSG00000109475"
"2118","ENSG00000108591"
"2119","ENSG00000139168"
"2120","ENSG00000167378"
"2121","ENSG00000185624"
"2122","ENSG00000130313"
"2123","ENSG00000172137"
"2124","ENSG00000158604"
"2125","ENSG00000106333"
"2126","ENSG00000151893"
"2127","ENSG00000162736"
"2128","ENSG00000170175"
"2129","ENSG00000103051"
"2130","ENSG00000145916"
"2131","ENSG00000180447"
"2132","ENSG00000215375"
"2133","ENSG00000044090"
"2134","ENSG00000164938"
"2135","ENSG00000154856"
"2136","ENSG00000187778"
"2137","ENSG00000059769"
"2138","ENSG00000168175"
"2139","ENSG00000111845"
"2140","ENSG00000168264"
"2141","ENSG00000178719"
"2142","ENSG00000165282"
"2143","ENSG00000215788"
"2144","ENSG00000142082"
"2145","ENSG00000172663"
"2146","ENSG00000175756"
"2147","ENSG00000099817"
"2148","ENSG00000167685"
"2149","ENSG00000185085"
"2150","ENSG00000155016"
"2151","ENSG00000163660"
"2152","ENSG00000128335"
"2153","ENSG00000108679"
"2154","ENSG00000144381"
"2155","ENSG00000010295"
"2156","ENSG00000213654"
"2157","ENSG00000266472"
"2158","ENSG00000102978"
"2159","ENSG00000182782"
"2160","ENSG00000069122"
"2161","ENSG00000273344"
"2162","ENSG00000138382"
"2163","ENSG00000138107"
"2164","ENSG00000073536"
"2165","ENSG00000089063"
"2166","ENSG00000100220"
"2167","ENSG00000091947"
"2168","ENSG00000204463"
"2169","ENSG00000179943"
"2170","ENSG00000077254"
"2171","ENSG00000198585"
"2172","ENSG00000142188"
"2173","ENSG00000181523"
"2174","ENSG00000163956"
"2175","ENSG00000185339"
"2176","ENSG00000170458"
"2177","ENSG00000140564"
"2178","ENSG00000134748"
"2179","ENSG00000227456"
"2180","ENSG00000153130"
"2181","ENSG00000140092"
"2182","ENSG00000132313"
"2183","ENSG00000171860"
"2184","ENSG00000132465"
"2185","ENSG00000177156"
"2186","ENSG00000135046"
"2187","ENSG00000115275"
"2188","ENSG00000171566"
"2189","ENSG00000178149"
"2190","ENSG00000107560"
"2191","ENSG00000124785"
"2192","ENSG00000105248"
"2193","ENSG00000174903"
"2194","ENSG00000143248"
"2195","ENSG00000232995"
"2196","ENSG00000260549"
"2197","ENSG00000152778"
"2198","ENSG00000157191"
"2199","ENSG00000076924"
"2200","ENSG00000134574"
"2201","ENSG00000118705"
"2202","ENSG00000105270"
"2203","ENSG00000142186"
"2204","ENSG00000177098"
"2205","ENSG00000162433"
"2206","ENSG00000137824"
"2207","ENSG00000161217"
"2208","ENSG00000069998"
"2209","ENSG00000144031"
"2210","ENSG00000172922"
"2211","ENSG00000196126"
"2212","ENSG00000163156"
"2213","ENSG00000048540"
"2214","ENSG00000001036"
"2215","ENSG00000168140"
"2216","ENSG00000134007"
"2217","ENSG00000126790"
"2218","ENSG00000156411"
"2219","ENSG00000152382"
"2220","ENSG00000127241"
"2221","ENSG00000129347"
"2222","ENSG00000204371"
"2223","ENSG00000135678"
"2224","ENSG00000105341"
"2225","ENSG00000213639"
"2226","ENSG00000156239"
"2227","ENSG00000157379"
"2228","ENSG00000180530"
"2229","ENSG00000065978"
"2230","ENSG00000109501"
"2231","ENSG00000129988"
"2232","ENSG00000147526"
"2233","ENSG00000114698"
"2234","ENSG00000164961"
"2235","ENSG00000138029"
"2236","ENSG00000125810"
"2237","ENSG00000164366"
"2238","ENSG00000101166"
"2239","ENSG00000058600"
"2240","ENSG00000121361"
"2241","ENSG00000224958"
"2242","ENSG00000272750"
"2243","ENSG00000088833"
"2244","ENSG00000196924"
"2245","ENSG00000105609"
"2246","ENSG00000171159"
"2247","ENSG00000166170"
"2248","ENSG00000136521"
"2249","ENSG00000170385"
"2250","ENSG00000121057"
"2251","ENSG00000111335"
"2252","ENSG00000224597"
"2253","ENSG00000267296"
"2254","ENSG00000204054"
"2255","ENSG00000139567"
"2256","ENSG00000197933"
"2257","ENSG00000179941"
"2258","ENSG00000173418"
"2259","ENSG00000143321"
"2260","ENSG00000049449"
"2261","ENSG00000072694"
"2262","ENSG00000205250"
"2263","ENSG00000182511"
"2264","ENSG00000169045"
"2265","ENSG00000086232"
"2266","ENSG00000095261"
"2267","ENSG00000198855"
"2268","ENSG00000157873"
"2269","ENSG00000116560"
"2270","ENSG00000245849"
"2271","ENSG00000124222"
"2272","ENSG00000162878"
"2273","ENSG00000134910"
"2274","ENSG00000103811"
"2275","ENSG00000177427"
"2276","ENSG00000160783"
"2277","ENSG00000149541"
"2278","ENSG00000075234"
"2279","ENSG00000266524"
"2280","ENSG00000181191"
"2281","ENSG00000172037"
"2282","ENSG00000099246"
"2283","ENSG00000101331"
"2284","ENSG00000160703"
"2285","ENSG00000086061"
"2286","ENSG00000183513"
"2287","ENSG00000133678"
"2288","ENSG00000158623"
"2289","ENSG00000114302"
"2290","ENSG00000132383"
"2291","ENSG00000247556"
"2292","ENSG00000198355"
"2293","ENSG00000090238"
"2294","ENSG00000044574"
"2295","ENSG00000145901"
"2296","ENSG00000118508"
"2297","ENSG00000087365"
"2298","ENSG00000203485"
"2299","ENSG00000123136"
"2300","ENSG00000130309"
"2301","ENSG00000117318"
"2302","ENSG00000119760"
"2303","ENSG00000278535"
"2304","ENSG00000117153"
"2305","ENSG00000197961"
"2306","ENSG00000178726"
"2307","ENSG00000147113"
"2308","ENSG00000112149"
"2309","ENSG00000138172"
"2310","ENSG00000197256"
"2311","ENSG00000154473"
"2312","ENSG00000198642"
"2313","ENSG00000141030"
"2314","ENSG00000171160"
"2315","ENSG00000114021"
"2316","ENSG00000240682"
"2317","ENSG00000137441"
"2318","ENSG00000257298"
"2319","ENSG00000269837"
"2320","ENSG00000284428"
"2321","ENSG00000107968"
"2322","ENSG00000117525"
"2323","ENSG00000166823"
"2324","ENSG00000107262"
"2325","ENSG00000071462"
"2326","ENSG00000116005"
"2327","ENSG00000110917"
"2328","ENSG00000142634"
"2329","ENSG00000134253"
"2330","ENSG00000167005"
"2331","ENSG00000102226"
"2332","ENSG00000123329"
"2333","ENSG00000052802"
"2334","ENSG00000171368"
"2335","ENSG00000106605"
"2336","ENSG00000137876"
"2337","ENSG00000117758"
"2338","ENSG00000182670"
"2339","ENSG00000204590"
"2340","ENSG00000100350"
"2341","ENSG00000163521"
"2342","ENSG00000205981"
"2343","ENSG00000114354"
"2344","ENSG00000137124"
"2345","ENSG00000117480"
"2346","ENSG00000119922"
"2347","ENSG00000166148"
"2348","ENSG00000143119"
"2349","ENSG00000163346"
"2350","ENSG00000187630"
"2351","ENSG00000171490"
"2352","ENSG00000110429"
"2353","ENSG00000113732"
"2354","ENSG00000179918"
"2355","ENSG00000104522"
"2356","ENSG00000105669"
"2357","ENSG00000211584"
"2358","ENSG00000175416"
"2359","ENSG00000167721"
"2360","ENSG00000149485"
"2361","ENSG00000126016"
"2362","ENSG00000272368"
"2363","ENSG00000143393"
"2364","ENSG00000117280"
"2365","ENSG00000249673"
"2366","ENSG00000101825"
"2367","ENSG00000076248"
"2368","ENSG00000245848"
"2369","ENSG00000010610"
"2370","ENSG00000214194"
"2371","ENSG00000243244"
"2372","ENSG00000110696"
"2373","ENSG00000002549"
"2374","ENSG00000179627"
"2375","ENSG00000173540"
"2376","ENSG00000172840"
"2377","ENSG00000111801"
"2378","ENSG00000106638"
"2379","ENSG00000168116"
"2380","ENSG00000204348"
"2381","ENSG00000042493"
"2382","ENSG00000182831"
"2383","ENSG00000087274"
"2384","ENSG00000011007"
"2385","ENSG00000102796"
"2386","ENSG00000171202"
"2387","ENSG00000115514"
"2388","ENSG00000126804"
"2389","ENSG00000177646"
"2390","ENSG00000119777"
"2391","ENSG00000135185"
"2392","ENSG00000160233"
"2393","ENSG00000073584"
"2394","ENSG00000103174"
"2395","ENSG00000115677"
"2396","ENSG00000106682"
"2397","ENSG00000126709"
"2398","ENSG00000102349"
"2399","ENSG00000177981"
"2400","ENSG00000164111"
"2401","ENSG00000173801"
"2402","ENSG00000137040"
"2403","ENSG00000129473"
"2404","ENSG00000132300"
"2405","ENSG00000259291"
"2406","ENSG00000261662"
"2407","ENSG00000127081"
"2408","ENSG00000136689"
"2409","ENSG00000249087"
"2410","ENSG00000154832"
"2411","ENSG00000205581"
"2412","ENSG00000146242"
"2413","ENSG00000260257"
"2414","ENSG00000153029"
"2415","ENSG00000107438"
"2416","ENSG00000214367"
"2417","ENSG00000123737"
"2418","ENSG00000146648"
"2419","ENSG00000162496"
"2420","ENSG00000279432"
"2421","ENSG00000126067"
"2422","ENSG00000105829"
"2423","ENSG00000168938"
"2424","ENSG00000185880"
"2425","ENSG00000253293"
"2426","ENSG00000155115"
"2427","ENSG00000170619"
"2428","ENSG00000163220"
"2429","ENSG00000108700"
"2430","ENSG00000121064"
"2431","ENSG00000231035"
"2432","ENSG00000128284"
"2433","ENSG00000137959"
"2434","ENSG00000170509"
"2435","ENSG00000049239"
"2436","ENSG00000113575"
"2437","ENSG00000231074"
"2438","ENSG00000152661"
"2439","ENSG00000064601"
"2440","ENSG00000184319"
"2441","ENSG00000084092"
"2442","ENSG00000163938"
"2443","ENSG00000147164"
"2444","ENSG00000235750"
"2445","ENSG00000083814"
"2446","ENSG00000143320"
"2447","ENSG00000127125"
"2448","ENSG00000143443"
"2449","ENSG00000040633"
"2450","ENSG00000171617"
"2451","ENSG00000136783"
"2452","ENSG00000188554"
"2453","ENSG00000177479"
"2454","ENSG00000099282"
"2455","ENSG00000170364"
"2456","ENSG00000166986"
"2457","ENSG00000197345"
"2458","ENSG00000161204"
"2459","ENSG00000115520"
"2460","ENSG00000171813"
"2461","ENSG00000204161"
"2462","ENSG00000124702"
"2463","ENSG00000105875"
"2464","ENSG00000125843"
"2465","ENSG00000165501"
"2466","ENSG00000230333"
"2467","ENSG00000173281"
"2468","ENSG00000108883"
"2469","ENSG00000222041"
"2470","ENSG00000164172"
"2471","ENSG00000113761"
"2472","ENSG00000063587"
"2473","ENSG00000175287"
"2474","ENSG00000224470"
"2475","ENSG00000090776"
"2476","ENSG00000186104"
"2477","ENSG00000112406"
"2478","ENSG00000109736"
"2479","ENSG00000175899"
"2480","ENSG00000229276"
"2481","ENSG00000177383"
"2482","ENSG00000115415"
"2483","ENSG00000086848"
"2484","ENSG00000234694"
"2485","ENSG00000119977"
"2486","ENSG00000127452"
"2487","ENSG00000104047"
"2488","ENSG00000137776"
"2489","ENSG00000161921"
"2490","ENSG00000198885"
"2491","ENSG00000232931"
"2492","ENSG00000113231"
"2493","ENSG00000114812"
"2494","ENSG00000144182"
"2495","ENSG00000087266"
"2496","ENSG00000171720"
"2497","ENSG00000125968"
"2498","ENSG00000131435"
"2499","ENSG00000257337"
"2500","ENSG00000123989"
"2501","ENSG00000198464"
"2502","ENSG00000007541"
"2503","ENSG00000161011"
"2504","ENSG00000147676"
"2505","ENSG00000101997"
"2506","ENSG00000124767"
"2507","ENSG00000188042"
"2508","ENSG00000213463"
"2509","ENSG00000144597"
"2510","ENSG00000006042"
"2511","ENSG00000141034"
"2512","ENSG00000134759"
"2513","ENSG00000244462"
"2514","ENSG00000196072"
"2515","ENSG00000005243"
"2516","ENSG00000152795"
"2517","ENSG00000172086"
"2518","ENSG00000237986"
"2519","ENSG00000189319"
"2520","ENSG00000150316"
"2521","ENSG00000164683"
"2522","ENSG00000102804"
"2523","ENSG00000198276"
"2524","ENSG00000153714"
"2525","ENSG00000078902"
"2526","ENSG00000130640"
"2527","ENSG00000267080"
"2528","ENSG00000167658"
"2529","ENSG00000197702"
"2530","ENSG00000213337"
"2531","ENSG00000116663"
"2532","ENSG00000090060"
"2533","ENSG00000260314"
"2534","ENSG00000108592"
"2535","ENSG00000163754"
"2536","ENSG00000134970"
"2537","ENSG00000128928"
"2538","ENSG00000164086"
"2539","ENSG00000104765"
"2540","ENSG00000094631"
"2541","ENSG00000172201"
"2542","ENSG00000168566"
"2543","ENSG00000276600"
"2544","ENSG00000134480"
"2545","ENSG00000073737"
"2546","ENSG00000273611"
"2547","ENSG00000068724"
"2548","ENSG00000151726"
"2549","ENSG00000172831"
"2550","ENSG00000124783"
"2551","ENSG00000114850"
"2552","ENSG00000106819"
"2553","ENSG00000119396"
"2554","ENSG00000157916"
"2555","ENSG00000160691"
"2556","ENSG00000240065"
"2557","ENSG00000204977"
"2558","ENSG00000091409"
"2559","ENSG00000106771"
"2560","ENSG00000064225"
"2561","ENSG00000124098"
"2562","ENSG00000167965"
"2563","ENSG00000100575"
"2564","ENSG00000278600"
"2565","ENSG00000251474"
"2566","ENSG00000111229"
"2567","ENSG00000157637"
"2568","ENSG00000112651"
"2569","ENSG00000144744"
"2570","ENSG00000115568"
"2571","ENSG00000140497"
"2572","ENSG00000185386"
"2573","ENSG00000100532"
"2574","ENSG00000109929"
"2575","ENSG00000273015"
"2576","ENSG00000141428"
"2577","ENSG00000108559"
"2578","ENSG00000132128"
"2579","ENSG00000178761"
"2580","ENSG00000159063"
"2581","ENSG00000255717"
"2582","ENSG00000071127"
"2583","ENSG00000154719"
"2584","ENSG00000242193"
"2585","ENSG00000164576"
"2586","ENSG00000136158"
"2587","ENSG00000114988"
"2588","ENSG00000172115"
"2589","ENSG00000204231"
"2590","ENSG00000103769"
"2591","ENSG00000139291"
"2592","ENSG00000100116"
"2593","ENSG00000164237"
"2594","ENSG00000179598"
"2595","ENSG00000131730"
"2596","ENSG00000130303"
"2597","ENSG00000274605"
"2598","ENSG00000167130"
"2599","ENSG00000164904"
"2600","ENSG00000124743"
"2601","ENSG00000147251"
"2602","ENSG00000168439"
"2603","ENSG00000212978"
"2604","ENSG00000274523"
"2605","ENSG00000108433"
"2606","ENSG00000164647"
"2607","ENSG00000181264"
"2608","ENSG00000184924"
"2609","ENSG00000171596"
"2610","ENSG00000231453"
"2611","ENSG00000187498"
"2612","ENSG00000170348"
"2613","ENSG00000143353"
"2614","ENSG00000090263"
"2615","ENSG00000072958"
"2616","ENSG00000186377"
"2617","ENSG00000079337"
"2618","ENSG00000161920"
"2619","ENSG00000196642"
"2620","ENSG00000180957"
"2621","ENSG00000164879"
"2622","ENSG00000130255"
"2623","ENSG00000112312"
"2624","ENSG00000115459"
"2625","ENSG00000260804"
"2626","ENSG00000170989"
"2627","ENSG00000178789"
"2628","ENSG00000135317"
"2629","ENSG00000198959"
"2630","ENSG00000183655"
"2631","ENSG00000257122"
"2632","ENSG00000127580"
"2633","ENSG00000134851"
"2634","ENSG00000182117"
"2635","ENSG00000007080"
"2636","ENSG00000205765"
"2637","ENSG00000076513"
"2638","ENSG00000226479"
"2639","ENSG00000182952"
"2640","ENSG00000108691"
"2641","ENSG00000211450"
"2642","ENSG00000261578"
"2643","ENSG00000047634"
"2644","ENSG00000164088"
"2645","ENSG00000105854"
"2646","ENSG00000143811"
"2647","ENSG00000159086"
"2648","ENSG00000142227"
"2649","ENSG00000137842"
"2650","ENSG00000230082"
"2651","ENSG00000213398"
"2652","ENSG00000012779"
"2653","ENSG00000147669"
"2654","ENSG00000114491"
"2655","ENSG00000118707"
"2656","ENSG00000168060"
"2657","ENSG00000163155"
"2658","ENSG00000103005"
"2659","ENSG00000004478"
"2660","ENSG00000187266"
"2661","ENSG00000167770"
"2662","ENSG00000160014"
"2663","ENSG00000140285"
"2664","ENSG00000127418"
"2665","ENSG00000170854"
"2666","ENSG00000162894"
"2667","ENSG00000139180"
"2668","ENSG00000162144"
"2669","ENSG00000213445"
"2670","ENSG00000204789"
"2671","ENSG00000005486"
"2672","ENSG00000100097"
"2673","ENSG00000131943"
"2674","ENSG00000056998"
"2675","ENSG00000243943"
"2676","ENSG00000172465"
"2677","ENSG00000178585"
"2678","ENSG00000181396"
"2679","ENSG00000179029"
"2680","ENSG00000245105"
"2681","ENSG00000151353"
"2682","ENSG00000134962"
"2683","ENSG00000184232"
"2684","ENSG00000019144"
"2685","ENSG00000173598"
"2686","ENSG00000204257"
"2687","ENSG00000152291"
"2688","ENSG00000141026"
"2689","ENSG00000126953"
"2690","ENSG00000106993"
"2691","ENSG00000118564"
"2692","ENSG00000174684"
"2693","ENSG00000101236"
"2694","ENSG00000182534"
"2695","ENSG00000137955"
"2696","ENSG00000152078"
"2697","ENSG00000177889"
"2698","ENSG00000135387"
"2699","ENSG00000131779"
"2700","ENSG00000173992"
"2701","ENSG00000197841"
"2702","ENSG00000271870"
"2703","ENSG00000185215"
"2704","ENSG00000172889"
"2705","ENSG00000115053"
"2706","ENSG00000112983"
"2707","ENSG00000164128"
"2708","ENSG00000134684"
"2709","ENSG00000115661"
"2710","ENSG00000133265"
"2711","ENSG00000204713"
"2712","ENSG00000183605"
"2713","ENSG00000188215"
"2714","ENSG00000156928"
"2715","ENSG00000080189"
"2716","ENSG00000185504"
"2717","ENSG00000111679"
"2718","ENSG00000100263"
"2719","ENSG00000158195"
"2720","ENSG00000258682"
"2721","ENSG00000163412"
"2722","ENSG00000146676"
"2723","ENSG00000177409"
"2724","ENSG00000148308"
"2725","ENSG00000038274"
"2726","ENSG00000138279"
"2727","ENSG00000177465"
"2728","ENSG00000186470"
"2729","ENSG00000188010"
"2730","ENSG00000108773"
"2731","ENSG00000126456"
"2732","ENSG00000131446"
"2733","ENSG00000101160"
"2734","ENSG00000173221"
"2735","ENSG00000132199"
"2736","ENSG00000136888"
"2737","ENSG00000168397"
"2738","ENSG00000002330"
"2739","ENSG00000064961"
"2740","ENSG00000167635"
"2741","ENSG00000172586"
"2742","ENSG00000086589"
"2743","ENSG00000221923"
"2744","ENSG00000185187"
"2745","ENSG00000181856"
"2746","ENSG00000164346"
"2747","ENSG00000061273"
"2748","ENSG00000071967"
"2749","ENSG00000004975"
"2750","ENSG00000168827"
"2751","ENSG00000127540"
"2752","ENSG00000081307"
"2753","ENSG00000102007"
"2754","ENSG00000110906"
"2755","ENSG00000196576"
"2756","ENSG00000123297"
"2757","ENSG00000117614"
"2758","ENSG00000127054"
"2759","ENSG00000125740"
"2760","ENSG00000114744"
"2761","ENSG00000065802"
"2762","ENSG00000127951"
"2763","ENSG00000262580"
"2764","ENSG00000189050"
"2765","ENSG00000171659"
"2766","ENSG00000123427"
"2767","ENSG00000204560"
"2768","ENSG00000260822"
"2769","ENSG00000184182"
"2770","ENSG00000177406"
"2771","ENSG00000185800"
"2772","ENSG00000160593"
"2773","ENSG00000134001"
"2774","ENSG00000167925"
"2775","ENSG00000137965"
"2776","ENSG00000180185"
"2777","ENSG00000267100"
"2778","ENSG00000155508"
"2779","ENSG00000137103"
"2780","ENSG00000162384"
"2781","ENSG00000088356"
"2782","ENSG00000132780"
"2783","ENSG00000185070"
"2784","ENSG00000182149"
"2785","ENSG00000129472"
"2786","ENSG00000181035"
"2787","ENSG00000204520"
"2788","ENSG00000103415"
"2789","ENSG00000121900"
"2790","ENSG00000169925"
"2791","ENSG00000109861"
"2792","ENSG00000167799"
"2793","ENSG00000228889"
"2794","ENSG00000110871"
"2795","ENSG00000065183"
"2796","ENSG00000237887"
"2797","ENSG00000119917"
"2798","ENSG00000176396"
"2799","ENSG00000105518"
"2800","ENSG00000280077"
"2801","ENSG00000196419"
"2802","ENSG00000135503"
"2803","ENSG00000078399"
"2804","ENSG00000184857"
"2805","ENSG00000168884"
"2806","ENSG00000013375"
"2807","ENSG00000279317"
"2808","ENSG00000160049"
"2809","ENSG00000100292"
"2810","ENSG00000143367"
"2811","ENSG00000165819"
"2812","ENSG00000132153"
"2813","ENSG00000197021"
"2814","ENSG00000155868"
"2815","ENSG00000143554"
"2816","ENSG00000276334"
"2817","ENSG00000139372"
"2818","ENSG00000183718"
"2819","ENSG00000231840"
"2820","ENSG00000131165"
"2821","ENSG00000188916"
"2822","ENSG00000170234"
"2823","ENSG00000147443"
"2824","ENSG00000165512"
"2825","ENSG00000067182"
"2826","ENSG00000254901"
"2827","ENSG00000167196"
"2828","ENSG00000075426"
"2829","ENSG00000185115"
"2830","ENSG00000164751"
"2831","ENSG00000164117"
"2832","ENSG00000180573"
"2833","ENSG00000087263"
"2834","ENSG00000204564"
"2835","ENSG00000181019"
"2836","ENSG00000082153"
"2837","ENSG00000186834"
"2838","ENSG00000188321"
"2839","ENSG00000006756"
"2840","ENSG00000101346"
"2841","ENSG00000116906"
"2842","ENSG00000075407"
"2843","ENSG00000099804"
"2844","ENSG00000120451"
"2845","ENSG00000137312"
"2846","ENSG00000177464"
"2847","ENSG00000109814"
"2848","ENSG00000116157"
"2849","ENSG00000164096"
"2850","ENSG00000104331"
"2851","ENSG00000099864"
"2852","ENSG00000230555"
"2853","ENSG00000110092"
"2854","ENSG00000103351"
"2855","ENSG00000180346"
"2856","ENSG00000163344"
"2857","ENSG00000146963"
"2858","ENSG00000130193"
"2859","ENSG00000198721"
"2860","ENSG00000196510"
"2861","ENSG00000166292"
"2862","ENSG00000135679"
"2863","ENSG00000114902"
"2864","ENSG00000135778"
"2865","ENSG00000250654"
"2866","ENSG00000196363"
"2867","ENSG00000137496"
"2868","ENSG00000245680"
"2869","ENSG00000173253"
"2870","ENSG00000107140"
"2871","ENSG00000269609"
"2872","ENSG00000154930"
"2873","ENSG00000128534"
"2874","ENSG00000159399"
"2875","ENSG00000117691"
"2876","ENSG00000197629"
"2877","ENSG00000128228"
"2878","ENSG00000261371"
"2879","ENSG00000253797"
"2880","ENSG00000100336"
"2881","ENSG00000170852"
"2882","ENSG00000204599"
"2883","ENSG00000158796"
"2884","ENSG00000160055"
"2885","ENSG00000137693"
"2886","ENSG00000129250"
"2887","ENSG00000167747"
"2888","ENSG00000133313"
"2889","ENSG00000278817"
"2890","ENSG00000271576"
"2891","ENSG00000132109"
"2892","ENSG00000135723"
"2893","ENSG00000068323"
"2894","ENSG00000159596"
"2895","ENSG00000101161"
"2896","ENSG00000257218"
"2897","ENSG00000100105"
"2898","ENSG00000177575"
"2899","ENSG00000276023"
"2900","ENSG00000174231"
"2901","ENSG00000180098"
"2902","ENSG00000258044"
"2903","ENSG00000230487"
"2904","ENSG00000130985"
"2905","ENSG00000167967"
"2906","ENSG00000141349"
"2907","ENSG00000169508"
"2908","ENSG00000119013"
"2909","ENSG00000197226"
"2910","ENSG00000153879"
"2911","ENSG00000104643"
"2912","ENSG00000137210"
"2913","ENSG00000000005"
"2914","ENSG00000256053"
"2915","ENSG00000166548"
"2916","ENSG00000133606"
"2917","ENSG00000164919"
"2918","ENSG00000005801"
"2919","ENSG00000139631"
"2920","ENSG00000135845"
"2921","ENSG00000138069"
"2922","ENSG00000143401"
"2923","ENSG00000279233"
"2924","ENSG00000165688"
"2925","ENSG00000100335"
"2926","ENSG00000183864"
"2927","ENSG00000079435"
"2928","ENSG00000109103"
"2929","ENSG00000103111"
"2930","ENSG00000154144"
"2931","ENSG00000113369"
"2932","ENSG00000188725"
"2933","ENSG00000125656"
"2934","ENSG00000203778"
"2935","ENSG00000214941"
"2936","ENSG00000125901"
"2937","ENSG00000204392"
"2938","ENSG00000164292"
"2939","ENSG00000106636"
"2940","ENSG00000139624"
"2941","ENSG00000267002"
"2942","ENSG00000165572"
"2943","ENSG00000182208"
"2944","ENSG00000116863"
"2945","ENSG00000166260"
"2946","ENSG00000141424"
"2947","ENSG00000136999"
"2948","ENSG00000161057"
"2949","ENSG00000198805"
"2950","ENSG00000119938"
"2951","ENSG00000114982"
"2952","ENSG00000241878"
"2953","ENSG00000197451"
"2954","ENSG00000130023"
"2955","ENSG00000140678"
"2956","ENSG00000118579"
"2957","ENSG00000116030"
"2958","ENSG00000158156"
"2959","ENSG00000197045"
"2960","ENSG00000065427"
"2961","ENSG00000031698"
"2962","ENSG00000267280"
"2963","ENSG00000165424"
"2964","ENSG00000155368"
"2965","ENSG00000144115"
"2966","ENSG00000140395"
"2967","ENSG00000281769"
"2968","ENSG00000204152"
"2969","ENSG00000077420"
"2970","ENSG00000171161"
"2971","ENSG00000158850"
"2972","ENSG00000103485"
"2973","ENSG00000267653"
"2974","ENSG00000168936"
"2975","ENSG00000179776"
"2976","ENSG00000164331"
"2977","ENSG00000263465"
"2978","ENSG00000115446"
"2979","ENSG00000154518"
"2980","ENSG00000101138"
"2981","ENSG00000058799"
"2982","ENSG00000238741"
"2983","ENSG00000179262"
"2984","ENSG00000185591"
"2985","ENSG00000132406"
"2986","ENSG00000198523"
"2987","ENSG00000102316"
"2988","ENSG00000073578"
"2989","ENSG00000115310"
"2990","ENSG00000141338"
"2991","ENSG00000205707"
"2992","ENSG00000108848"
"2993","ENSG00000162367"
"2994","ENSG00000165792"
"2995","ENSG00000136527"
"2996","ENSG00000251022"
"2997","ENSG00000076242"
"2998","ENSG00000091262"
"2999","ENSG00000130733"
"3000","ENSG00000109445"
"3001","ENSG00000129480"
"3002","ENSG00000189398"
"3003","ENSG00000011198"
"3004","ENSG00000115649"
"3005","ENSG00000185262"
"3006","ENSG00000100504"
"3007","ENSG00000085644"
"3008","ENSG00000135334"
"3009","ENSG00000131871"
"3010","ENSG00000141480"
"3011","ENSG00000245060"
"3012","ENSG00000136436"
"3013","ENSG00000135469"
"3014","ENSG00000130158"
"3015","ENSG00000169016"
"3016","ENSG00000168477"
"3017","ENSG00000114541"
"3018","ENSG00000196371"
"3019","ENSG00000144843"
"3020","ENSG00000184916"
"3021","ENSG00000101361"
"3022","ENSG00000198863"
"3023","ENSG00000140829"
"3024","ENSG00000157014"
"3025","ENSG00000145741"
"3026","ENSG00000149257"
"3027","ENSG00000072210"
"3028","ENSG00000154133"
"3029","ENSG00000181915"
"3030","ENSG00000184432"
"3031","ENSG00000102898"
"3032","ENSG00000149212"
"3033","ENSG00000247679"
"3034","ENSG00000169020"
"3035","ENSG00000106123"
"3036","ENSG00000169018"
"3037","ENSG00000101193"
"3038","ENSG00000120129"
"3039","ENSG00000227057"
"3040","ENSG00000149761"
"3041","ENSG00000104524"
"3042","ENSG00000137817"
"3043","ENSG00000143801"
"3044","ENSG00000111331"
"3045","ENSG00000149658"
"3046","ENSG00000145912"
"3047","ENSG00000133574"
"3048","ENSG00000052723"
"3049","ENSG00000132600"
"3050","ENSG00000274421"
"3051","ENSG00000100519"
"3052","ENSG00000145050"
"3053","ENSG00000117625"
"3054","ENSG00000006757"
"3055","ENSG00000110811"
"3056","ENSG00000131386"
"3057","ENSG00000165629"
"3058","ENSG00000145494"
"3059","ENSG00000140416"
"3060","ENSG00000169047"
"3061","ENSG00000173674"
"3062","ENSG00000158773"
"3063","ENSG00000175183"
"3064","ENSG00000112293"
"3065","ENSG00000178695"
"3066","ENSG00000143793"
"3067","ENSG00000101558"
"3068","ENSG00000198829"
