"","x"
"2069","ENSG00000136451"
"2070","ENSG00000023909"
"2071","ENSG00000139112"
"2072","ENSG00000083720"
"2073","ENSG00000165264"
"2074","ENSG00000238741"
"2075","ENSG00000186642"
"2076","ENSG00000177225"
"2077","ENSG00000139168"
"2078","ENSG00000155366"
"2079","ENSG00000278891"
"2080","ENSG00000179163"
"2081","ENSG00000071967"
"2082","ENSG00000114902"
"2083","ENSG00000204387"
"2084","ENSG00000158470"
"2085","ENSG00000143575"
"2086","ENSG00000167193"
"2087","ENSG00000131446"
"2088","ENSG00000173992"
"2089","ENSG00000111843"
"2090","ENSG00000103275"
"2091","ENSG00000123136"
"2092","ENSG00000149150"
"2093","ENSG00000186104"
"2094","ENSG00000160285"
"2095","ENSG00000164111"
"2096","ENSG00000109917"
"2097","ENSG00000156804"
"2098","ENSG00000145191"
"2099","ENSG00000214456"
"2100","ENSG00000106993"
"2101","ENSG00000162377"
"2102","ENSG00000204291"
"2103","ENSG00000162086"
"2104","ENSG00000100105"
"2105","ENSG00000213445"
"2106","ENSG00000169925"
"2107","ENSG00000077984"
"2108","ENSG00000163344"
"2109","ENSG00000172840"
"2110","ENSG00000067064"
"2111","ENSG00000179598"
"2112","ENSG00000106399"
"2113","ENSG00000257354"
"2114","ENSG00000142186"
"2115","ENSG00000258818"
"2116","ENSG00000143196"
"2117","ENSG00000162407"
"2118","ENSG00000105258"
"2119","ENSG00000124006"
"2120","ENSG00000049239"
"2121","ENSG00000244405"
"2122","ENSG00000137040"
"2123","ENSG00000196363"
"2124","ENSG00000182179"
"2125","ENSG00000167969"
"2126","ENSG00000107796"
"2127","ENSG00000110876"
"2128","ENSG00000187942"
"2129","ENSG00000143409"
"2130","ENSG00000179954"
"2131","ENSG00000023191"
"2132","ENSG00000171451"
"2133","ENSG00000132383"
"2134","ENSG00000141699"
"2135","ENSG00000106400"
"2136","ENSG00000132612"
"2137","ENSG00000068028"
"2138","ENSG00000241852"
"2139","ENSG00000166226"
"2140","ENSG00000100906"
"2141","ENSG00000214367"
"2142","ENSG00000179526"
"2143","ENSG00000105819"
"2144","ENSG00000197961"
"2145","ENSG00000005238"
"2146","ENSG00000188636"
"2147","ENSG00000213639"
"2148","ENSG00000258819"
"2149","ENSG00000167740"
"2150","ENSG00000189319"
"2151","ENSG00000162923"
"2152","ENSG00000125648"
"2153","ENSG00000185561"
"2154","ENSG00000188021"
"2155","ENSG00000249825"
"2156","ENSG00000166260"
"2157","ENSG00000172638"
"2158","ENSG00000121774"
"2159","ENSG00000164733"
"2160","ENSG00000137154"
"2161","ENSG00000168067"
"2162","ENSG00000230074"
"2163","ENSG00000119865"
"2164","ENSG00000079999"
"2165","ENSG00000128245"
"2166","ENSG00000168101"
"2167","ENSG00000117280"
"2168","ENSG00000177479"
"2169","ENSG00000272807"
"2170","ENSG00000112763"
"2171","ENSG00000162959"
"2172","ENSG00000180818"
"2173","ENSG00000205707"
"2174","ENSG00000025434"
"2175","ENSG00000136270"
"2176","ENSG00000140285"
"2177","ENSG00000137414"
"2178","ENSG00000183751"
"2179","ENSG00000109501"
"2180","ENSG00000184785"
"2181","ENSG00000102401"
"2182","ENSG00000127081"
"2183","ENSG00000263753"
"2184","ENSG00000100220"
"2185","ENSG00000100504"
"2186","ENSG00000143436"
"2187","ENSG00000120805"
"2188","ENSG00000140691"
"2189","ENSG00000204348"
"2190","ENSG00000198546"
"2191","ENSG00000100842"
"2192","ENSG00000129048"
"2193","ENSG00000197062"
"2194","ENSG00000260804"
"2195","ENSG00000184113"
"2196","ENSG00000113231"
"2197","ENSG00000250742"
"2198","ENSG00000116663"
"2199","ENSG00000256537"
"2200","ENSG00000091542"
"2201","ENSG00000101825"
"2202","ENSG00000124222"
"2203","ENSG00000140682"
"2204","ENSG00000278768"
"2205","ENSG00000118564"
"2206","ENSG00000086062"
"2207","ENSG00000070756"
"2208","ENSG00000162512"
"2209","ENSG00000132589"
"2210","ENSG00000142039"
"2211","ENSG00000105609"
"2212","ENSG00000162458"
"2213","ENSG00000186818"
"2214","ENSG00000086061"
"2215","ENSG00000163428"
"2216","ENSG00000118680"
"2217","ENSG00000136826"
"2218","ENSG00000153485"
"2219","ENSG00000182768"
"2220","ENSG00000138326"
"2221","ENSG00000125901"
"2222","ENSG00000124491"
"2223","ENSG00000164609"
"2224","ENSG00000169727"
"2225","ENSG00000198791"
"2226","ENSG00000130826"
"2227","ENSG00000167380"
"2228","ENSG00000164687"
"2229","ENSG00000163346"
"2230","ENSG00000196981"
"2231","ENSG00000132646"
"2232","ENSG00000014216"
"2233","ENSG00000110888"
"2234","ENSG00000108405"
"2235","ENSG00000154734"
"2236","ENSG00000147400"
"2237","ENSG00000196715"
"2238","ENSG00000188895"
"2239","ENSG00000114383"
"2240","ENSG00000279598"
"2241","ENSG00000213903"
"2242","ENSG00000070404"
"2243","ENSG00000100744"
"2244","ENSG00000134352"
"2245","ENSG00000121073"
"2246","ENSG00000138074"
"2247","ENSG00000144381"
"2248","ENSG00000068912"
"2249","ENSG00000125877"
"2250","ENSG00000185163"
"2251","ENSG00000186847"
"2252","ENSG00000119632"
"2253","ENSG00000112081"
"2254","ENSG00000113575"
"2255","ENSG00000100612"
"2256","ENSG00000163512"
"2257","ENSG00000156384"
"2258","ENSG00000178537"
"2259","ENSG00000260276"
"2260","ENSG00000140678"
"2261","ENSG00000113555"
"2262","ENSG00000167378"
"2263","ENSG00000165269"
"2264","ENSG00000152102"
"2265","ENSG00000026025"
"2266","ENSG00000100350"
"2267","ENSG00000242372"
"2268","ENSG00000143549"
"2269","ENSG00000103145"
"2270","ENSG00000100225"
"2271","ENSG00000281649"
"2272","ENSG00000119396"
"2273","ENSG00000124225"
"2274","ENSG00000104679"
"2275","ENSG00000128595"
"2276","ENSG00000114503"
"2277","ENSG00000130158"
"2278","ENSG00000154832"
"2279","ENSG00000099800"
"2280","ENSG00000164086"
"2281","ENSG00000168291"
"2282","ENSG00000177868"
"2283","ENSG00000254837"
"2284","ENSG00000011007"
"2285","ENSG00000275494"
"2286","ENSG00000172663"
"2287","ENSG00000002834"
"2288","ENSG00000235750"
"2289","ENSG00000108622"
"2290","ENSG00000075826"
"2291","ENSG00000198420"
"2292","ENSG00000163378"
"2293","ENSG00000164647"
"2294","ENSG00000154518"
"2295","ENSG00000010165"
"2296","ENSG00000110046"
"2297","ENSG00000110011"
"2298","ENSG00000167113"
"2299","ENSG00000147804"
"2300","ENSG00000173372"
"2301","ENSG00000128052"
"2302","ENSG00000130827"
"2303","ENSG00000141040"
"2304","ENSG00000093010"
"2305","ENSG00000086232"
"2306","ENSG00000159399"
"2307","ENSG00000089063"
"2308","ENSG00000171204"
"2309","ENSG00000091947"
"2310","ENSG00000189320"
"2311","ENSG00000262580"
"2312","ENSG00000255717"
"2313","ENSG00000234694"
"2314","ENSG00000183513"
"2315","ENSG00000170458"
"2316","ENSG00000163882"
"2317","ENSG00000116752"
"2318","ENSG00000073584"
"2319","ENSG00000163399"
"2320","ENSG00000115226"
"2321","ENSG00000125812"
"2322","ENSG00000166816"
"2323","ENSG00000101158"
"2324","ENSG00000138613"
"2325","ENSG00000004059"
"2326","ENSG00000100401"
"2327","ENSG00000101160"
"2328","ENSG00000181904"
"2329","ENSG00000154813"
"2330","ENSG00000129625"
"2331","ENSG00000135632"
"2332","ENSG00000177426"
"2333","ENSG00000137103"
"2334","ENSG00000255243"
"2335","ENSG00000146701"
"2336","ENSG00000137801"
"2337","ENSG00000093072"
"2338","ENSG00000136938"
"2339","ENSG00000108591"
"2340","ENSG00000069998"
"2341","ENSG00000114867"
"2342","ENSG00000179820"
"2343","ENSG00000129347"
"2344","ENSG00000265808"
"2345","ENSG00000146648"
"2346","ENSG00000253982"
"2347","ENSG00000130640"
"2348","ENSG00000134253"
"2349","ENSG00000121766"
"2350","ENSG00000143367"
"2351","ENSG00000116133"
"2352","ENSG00000035141"
"2353","ENSG00000168140"
"2354","ENSG00000134007"
"2355","ENSG00000197256"
"2356","ENSG00000113732"
"2357","ENSG00000204209"
"2358","ENSG00000174944"
"2359","ENSG00000138413"
"2360","ENSG00000105171"
"2361","ENSG00000145912"
"2362","ENSG00000092607"
"2363","ENSG00000164920"
"2364","ENSG00000123095"
"2365","ENSG00000179271"
"2366","ENSG00000090487"
"2367","ENSG00000135678"
"2368","ENSG00000198885"
"2369","ENSG00000162613"
"2370","ENSG00000180530"
"2371","ENSG00000278600"
"2372","ENSG00000080824"
"2373","ENSG00000168374"
"2374","ENSG00000103245"
"2375","ENSG00000104164"
"2376","ENSG00000164576"
"2377","ENSG00000075142"
"2378","ENSG00000100387"
"2379","ENSG00000135211"
"2380","ENSG00000139567"
"2381","ENSG00000111335"
"2382","ENSG00000266524"
"2383","ENSG00000081307"
"2384","ENSG00000149485"
"2385","ENSG00000188725"
"2386","ENSG00000146676"
"2387","ENSG00000173418"
"2388","ENSG00000168116"
"2389","ENSG00000136689"
"2390","ENSG00000168556"
"2391","ENSG00000167842"
"2392","ENSG00000139719"
"2393","ENSG00000254827"
"2394","ENSG00000095261"
"2395","ENSG00000137441"
"2396","ENSG00000198855"
"2397","ENSG00000169715"
"2398","ENSG00000108953"
"2399","ENSG00000148672"
"2400","ENSG00000165898"
"2401","ENSG00000196531"
"2402","ENSG00000118816"
"2403","ENSG00000177156"
"2404","ENSG00000125459"
"2405","ENSG00000228794"
"2406","ENSG00000197841"
"2407","ENSG00000196466"
"2408","ENSG00000157014"
"2409","ENSG00000012660"
"2410","ENSG00000197579"
"2411","ENSG00000119965"
"2412","ENSG00000079974"
"2413","ENSG00000075234"
"2414","ENSG00000161544"
"2415","ENSG00000160932"
"2416","ENSG00000138382"
"2417","ENSG00000169515"
"2418","ENSG00000137767"
"2419","ENSG00000100815"
"2420","ENSG00000135778"
"2421","ENSG00000158623"
"2422","ENSG00000196182"
"2423","ENSG00000149806"
"2424","ENSG00000162384"
"2425","ENSG00000081237"
"2426","ENSG00000247556"
"2427","ENSG00000176340"
"2428","ENSG00000137210"
"2429","ENSG00000105552"
"2430","ENSG00000230732"
"2431","ENSG00000122432"
"2432","ENSG00000168672"
"2433","ENSG00000143320"
"2434","ENSG00000164088"
"2435","ENSG00000164332"
"2436","ENSG00000130052"
"2437","ENSG00000120699"
"2438","ENSG00000090238"
"2439","ENSG00000285410"
"2440","ENSG00000136279"
"2441","ENSG00000039537"
"2442","ENSG00000169131"
"2443","ENSG00000267934"
"2444","ENSG00000138172"
"2445","ENSG00000147113"
"2446","ENSG00000120451"
"2447","ENSG00000239653"
"2448","ENSG00000172137"
"2449","ENSG00000175348"
"2450","ENSG00000111775"
"2451","ENSG00000099624"
"2452","ENSG00000225973"
"2453","ENSG00000223959"
"2454","ENSG00000172831"
"2455","ENSG00000105270"
"2456","ENSG00000161920"
"2457","ENSG00000109861"
"2458","ENSG00000117228"
"2459","ENSG00000269837"
"2460","ENSG00000284428"
"2461","ENSG00000137944"
"2462","ENSG00000198746"
"2463","ENSG00000071462"
"2464","ENSG00000111321"
"2465","ENSG00000067082"
"2466","ENSG00000132424"
"2467","ENSG00000258545"
"2468","ENSG00000166750"
"2469","ENSG00000106628"
"2470","ENSG00000176396"
"2471","ENSG00000142634"
"2472","ENSG00000081386"
"2473","ENSG00000135473"
"2474","ENSG00000101138"
"2475","ENSG00000006744"
"2476","ENSG00000068878"
"2477","ENSG00000129988"
"2478","ENSG00000145423"
"2479","ENSG00000197226"
"2480","ENSG00000129472"
"2481","ENSG00000134243"
"2482","ENSG00000124444"
"2483","ENSG00000196072"
"2484","ENSG00000104969"
"2485","ENSG00000197894"
"2486","ENSG00000101199"
"2487","ENSG00000130193"
"2488","ENSG00000072501"
"2489","ENSG00000144824"
"2490","ENSG00000184281"
"2491","ENSG00000078070"
"2492","ENSG00000166148"
"2493","ENSG00000103061"
"2494","ENSG00000074582"
"2495","ENSG00000119471"
"2496","ENSG00000100592"
"2497","ENSG00000146731"
"2498","ENSG00000205138"
"2499","ENSG00000166313"
"2500","ENSG00000105372"
"2501","ENSG00000240356"
"2502","ENSG00000181061"
"2503","ENSG00000143321"
"2504","ENSG00000160446"
"2505","ENSG00000123689"
"2506","ENSG00000167840"
"2507","ENSG00000182107"
"2508","ENSG00000136527"
"2509","ENSG00000184601"
"2510","ENSG00000177383"
"2511","ENSG00000168803"
"2512","ENSG00000163626"
"2513","ENSG00000167721"
"2514","ENSG00000272009"
"2515","ENSG00000163703"
"2516","ENSG00000113761"
"2517","ENSG00000172748"
"2518","ENSG00000249673"
"2519","ENSG00000197619"
"2520","ENSG00000126524"
"2521","ENSG00000096746"
"2522","ENSG00000235859"
"2523","ENSG00000122644"
"2524","ENSG00000116918"
"2525","ENSG00000110696"
"2526","ENSG00000152332"
"2527","ENSG00000237310"
"2528","ENSG00000117748"
"2529","ENSG00000213398"
"2530","ENSG00000101346"
"2531","ENSG00000114812"
"2532","ENSG00000135845"
"2533","ENSG00000136699"
"2534","ENSG00000106638"
"2535","ENSG00000177406"
"2536","ENSG00000147251"
"2537","ENSG00000101940"
"2538","ENSG00000157637"
"2539","ENSG00000042493"
"2540","ENSG00000271870"
"2541","ENSG00000134508"
"2542","ENSG00000170385"
"2543","ENSG00000101193"
"2544","ENSG00000101608"
"2545","ENSG00000004399"
"2546","ENSG00000127993"
"2547","ENSG00000120963"
"2548","ENSG00000254858"
"2549","ENSG00000128989"
"2550","ENSG00000162063"
"2551","ENSG00000145780"
"2552","ENSG00000105607"
"2553","ENSG00000121064"
"2554","ENSG00000160233"
"2555","ENSG00000080189"
"2556","ENSG00000119977"
"2557","ENSG00000103174"
"2558","ENSG00000152433"
"2559","ENSG00000156521"
"2560","ENSG00000106682"
"2561","ENSG00000177981"
"2562","ENSG00000131069"
"2563","ENSG00000161217"
"2564","ENSG00000083814"
"2565","ENSG00000140474"
"2566","ENSG00000186665"
"2567","ENSG00000102898"
"2568","ENSG00000185591"
"2569","ENSG00000228474"
"2570","ENSG00000179604"
"2571","ENSG00000064225"
"2572","ENSG00000203930"
"2573","ENSG00000166471"
"2574","ENSG00000162511"
"2575","ENSG00000257218"
"2576","ENSG00000165959"
"2577","ENSG00000249087"
"2578","ENSG00000163541"
"2579","ENSG00000117984"
"2580","ENSG00000010318"
"2581","ENSG00000164284"
"2582","ENSG00000101189"
"2583","ENSG00000204713"
"2584","ENSG00000187608"
"2585","ENSG00000163931"
"2586","ENSG00000196126"
"2587","ENSG00000109787"
"2588","ENSG00000107140"
"2589","ENSG00000163743"
"2590","ENSG00000123096"
"2591","ENSG00000126016"
"2592","ENSG00000185880"
"2593","ENSG00000076513"
"2594","ENSG00000155115"
"2595","ENSG00000137504"
"2596","ENSG00000103150"
"2597","ENSG00000127054"
"2598","ENSG00000188321"
"2599","ENSG00000226479"
"2600","ENSG00000134287"
"2601","ENSG00000128228"
"2602","ENSG00000154262"
"2603","ENSG00000128284"
"2604","ENSG00000273184"
"2605","ENSG00000152382"
"2606","ENSG00000146842"
"2607","ENSG00000123505"
"2608","ENSG00000179085"
"2609","ENSG00000182199"
"2610","ENSG00000084754"
"2611","ENSG00000160767"
"2612","ENSG00000181038"
"2613","ENSG00000064601"
"2614","ENSG00000166199"
"2615","ENSG00000149260"
"2616","ENSG00000198894"
"2617","ENSG00000213672"
"2618","ENSG00000115946"
"2619","ENSG00000163938"
"2620","ENSG00000187778"
"2621","ENSG00000162433"
"2622","ENSG00000143545"
"2623","ENSG00000159063"
"2624","ENSG00000100568"
"2625","ENSG00000121957"
"2626","ENSG00000204977"
"2627","ENSG00000204370"
"2628","ENSG00000172201"
"2629","ENSG00000071889"
"2630","ENSG00000145901"
"2631","ENSG00000172893"
"2632","ENSG00000121900"
"2633","ENSG00000197345"
"2634","ENSG00000108559"
"2635","ENSG00000006015"
"2636","ENSG00000175224"
"2637","ENSG00000164938"
"2638","ENSG00000222041"
"2639","ENSG00000181610"
"2640","ENSG00000186417"
"2641","ENSG00000131788"
"2642","ENSG00000171421"
"2643","ENSG00000162702"
"2644","ENSG00000151353"
"2645","ENSG00000164919"
"2646","ENSG00000260257"
"2647","ENSG00000160741"
"2648","ENSG00000089050"
"2649","ENSG00000255871"
"2650","ENSG00000163312"
"2651","ENSG00000143554"
"2652","ENSG00000102226"
"2653","ENSG00000196387"
"2654","ENSG00000172053"
"2655","ENSG00000084693"
"2656","ENSG00000136932"
"2657","ENSG00000172315"
"2658","ENSG00000148331"
"2659","ENSG00000263465"
"2660","ENSG00000117751"
"2661","ENSG00000198625"
"2662","ENSG00000106771"
"2663","ENSG00000146963"
"2664","ENSG00000101966"
"2665","ENSG00000147437"
"2666","ENSG00000184867"
"2667","ENSG00000174233"
"2668","ENSG00000132600"
"2669","ENSG00000065802"
"2670","ENSG00000104765"
"2671","ENSG00000067560"
"2672","ENSG00000082146"
"2673","ENSG00000119013"
"2674","ENSG00000169871"
"2675","ENSG00000170632"
"2676","ENSG00000175040"
"2677","ENSG00000258952"
"2678","ENSG00000076924"
"2679","ENSG00000147789"
"2680","ENSG00000178988"
"2681","ENSG00000164638"
"2682","ENSG00000119760"
"2683","ENSG00000159899"
"2684","ENSG00000177465"
"2685","ENSG00000136436"
"2686","ENSG00000158435"
"2687","ENSG00000131724"
"2688","ENSG00000072274"
"2689","ENSG00000135486"
"2690","ENSG00000099282"
"2691","ENSG00000159086"
"2692","ENSG00000135924"
"2693","ENSG00000234327"
"2694","ENSG00000166170"
"2695","ENSG00000231035"
"2696","ENSG00000160087"
"2697","ENSG00000142556"
"2698","ENSG00000134970"
"2699","ENSG00000107371"
"2700","ENSG00000240682"
"2701","ENSG00000169692"
"2702","ENSG00000172086"
"2703","ENSG00000067334"
"2704","ENSG00000253797"
"2705","ENSG00000008324"
"2706","ENSG00000176435"
"2707","ENSG00000126709"
"2708","ENSG00000168566"
"2709","ENSG00000112062"
"2710","ENSG00000116754"
"2711","ENSG00000063587"
"2712","ENSG00000157020"
"2713","ENSG00000198561"
"2714","ENSG00000110324"
"2715","ENSG00000111276"
"2716","ENSG00000162430"
"2717","ENSG00000091972"
"2718","ENSG00000153879"
"2719","ENSG00000137824"
"2720","ENSG00000143878"
"2721","ENSG00000106608"
"2722","ENSG00000112964"
"2723","ENSG00000223476"
"2724","ENSG00000117758"
"2725","ENSG00000151893"
"2726","ENSG00000138131"
"2727","ENSG00000065833"
"2728","ENSG00000121361"
"2729","ENSG00000102316"
"2730","ENSG00000140873"
"2731","ENSG00000251474"
"2732","ENSG00000046604"
"2733","ENSG00000127951"
"2734","ENSG00000130023"
"2735","ENSG00000131263"
"2736","ENSG00000153446"
"2737","ENSG00000156983"
"2738","ENSG00000067365"
"2739","ENSG00000165792"
"2740","ENSG00000197713"
"2741","ENSG00000253716"
"2742","ENSG00000283345"
"2743","ENSG00000168961"
"2744","ENSG00000115307"
"2745","ENSG00000258441"
"2746","ENSG00000118508"
"2747","ENSG00000110768"
"2748","ENSG00000127184"
"2749","ENSG00000141428"
"2750","ENSG00000131408"
"2751","ENSG00000116857"
"2752","ENSG00000255455"
"2753","ENSG00000071127"
"2754","ENSG00000114988"
"2755","ENSG00000164237"
"2756","ENSG00000100116"
"2757","ENSG00000182117"
"2758","ENSG00000159346"
"2759","ENSG00000126226"
"2760","ENSG00000116741"
"2761","ENSG00000175416"
"2762","ENSG00000102977"
"2763","ENSG00000274605"
"2764","ENSG00000171311"
"2765","ENSG00000229456"
"2766","ENSG00000164128"
"2767","ENSG00000235098"
"2768","ENSG00000101247"
"2769","ENSG00000118181"
"2770","ENSG00000108551"
"2771","ENSG00000088451"
"2772","ENSG00000128928"
"2773","ENSG00000145494"
"2774","ENSG00000181751"
"2775","ENSG00000002919"
"2776","ENSG00000184924"
"2777","ENSG00000140564"
"2778","ENSG00000140983"
"2779","ENSG00000090432"
"2780","ENSG00000180957"
"2781","ENSG00000131435"
"2782","ENSG00000170989"
"2783","ENSG00000178789"
"2784","ENSG00000164754"
"2785","ENSG00000183655"
"2786","ENSG00000167434"
"2787","ENSG00000156976"
"2788","ENSG00000260563"
"2789","ENSG00000197324"
"2790","ENSG00000241769"
"2791","ENSG00000108592"
"2792","ENSG00000204789"
"2793","ENSG00000176974"
"2794","ENSG00000260032"
"2795","ENSG00000198223"
"2796","ENSG00000105671"
"2797","ENSG00000117036"
"2798","ENSG00000131871"
"2799","ENSG00000135766"
"2800","ENSG00000187866"
"2801","ENSG00000143158"
"2802","ENSG00000105854"
"2803","ENSG00000247746"
"2804","ENSG00000164096"
"2805","ENSG00000056998"
"2806","ENSG00000069122"
"2807","ENSG00000145782"
"2808","ENSG00000064726"
"2809","ENSG00000114744"
"2810","ENSG00000079257"
"2811","ENSG00000170271"
"2812","ENSG00000124588"
"2813","ENSG00000064703"
"2814","ENSG00000147669"
"2815","ENSG00000123810"
"2816","ENSG00000110848"
"2817","ENSG00000103642"
"2818","ENSG00000107959"
"2819","ENSG00000185633"
"2820","ENSG00000142396"
"2821","ENSG00000134291"
"2822","ENSG00000137955"
"2823","ENSG00000147027"
"2824","ENSG00000004478"
"2825","ENSG00000154277"
"2826","ENSG00000124279"
"2827","ENSG00000187954"
"2828","ENSG00000139624"
"2829","ENSG00000125827"
"2830","ENSG00000127418"
"2831","ENSG00000170854"
"2832","ENSG00000128607"
"2833","ENSG00000111725"
"2834","ENSG00000271971"
"2835","ENSG00000135046"
"2836","ENSG00000160216"
"2837","ENSG00000102038"
"2838","ENSG00000198844"
"2839","ENSG00000204257"
"2840","ENSG00000127554"
"2841","ENSG00000113712"
"2842","ENSG00000105197"
"2843","ENSG00000172171"
"2844","ENSG00000166548"
"2845","ENSG00000203485"
"2846","ENSG00000196757"
"2847","ENSG00000181704"
"2848","ENSG00000280088"
"2849","ENSG00000134962"
"2850","ENSG00000245849"
"2851","ENSG00000168234"
"2852","ENSG00000256223"
"2853","ENSG00000198663"
"2854","ENSG00000173598"
"2855","ENSG00000167186"
"2856","ENSG00000227456"
"2857","ENSG00000119227"
"2858","ENSG00000085662"
"2859","ENSG00000176108"
"2860","ENSG00000185651"
"2861","ENSG00000106012"
"2862","ENSG00000126067"
"2863","ENSG00000119777"
"2864","ENSG00000091317"
"2865","ENSG00000164053"
"2866","ENSG00000131477"
"2867","ENSG00000186162"
"2868","ENSG00000117479"
"2869","ENSG00000177889"
"2870","ENSG00000170561"
"2871","ENSG00000099942"
"2872","ENSG00000101417"
"2873","ENSG00000165801"
"2874","ENSG00000147457"
"2875","ENSG00000115053"
"2876","ENSG00000101544"
"2877","ENSG00000180822"
"2878","ENSG00000173875"
"2879","ENSG00000167770"
"2880","ENSG00000180346"
"2881","ENSG00000105829"
"2882","ENSG00000235173"
"2883","ENSG00000185504"
"2884","ENSG00000111679"
"2885","ENSG00000135506"
"2886","ENSG00000163412"
"2887","ENSG00000118762"
"2888","ENSG00000279166"
"2889","ENSG00000089486"
"2890","ENSG00000204472"
"2891","ENSG00000198911"
"2892","ENSG00000165949"
"2893","ENSG00000214357"
"2894","ENSG00000130724"
"2895","ENSG00000129187"
"2896","ENSG00000173281"
"2897","ENSG00000104331"
"2898","ENSG00000182004"
"2899","ENSG00000158773"
"2900","ENSG00000139180"
"2901","ENSG00000100908"
"2902","ENSG00000101391"
"2903","ENSG00000172901"
"2904","ENSG00000160058"
"2905","ENSG00000140995"
"2906","ENSG00000197343"
"2907","ENSG00000168397"
"2908","ENSG00000115484"
"2909","ENSG00000274265"
"2910","ENSG00000162980"
"2911","ENSG00000180228"
"2912","ENSG00000133678"
"2913","ENSG00000138755"
"2914","ENSG00000171617"
"2915","ENSG00000126778"
"2916","ENSG00000124333"
"2917","ENSG00000088356"
"2918","ENSG00000261578"
"2919","ENSG00000053770"
"2920","ENSG00000259351"
"2921","ENSG00000276334"
"2922","ENSG00000063854"
"2923","ENSG00000215021"
"2924","ENSG00000235194"
"2925","ENSG00000171574"
"2926","ENSG00000141367"
"2927","ENSG00000122515"
"2928","ENSG00000164896"
"2929","ENSG00000145708"
"2930","ENSG00000124596"
"2931","ENSG00000279453"
"2932","ENSG00000143393"
"2933","ENSG00000117360"
"2934","ENSG00000123329"
"2935","ENSG00000154144"
"2936","ENSG00000154328"
"2937","ENSG00000204560"
"2938","ENSG00000169018"
"2939","ENSG00000274341"
"2940","ENSG00000167747"
"2941","ENSG00000221829"
"2942","ENSG00000166454"
"2943","ENSG00000129518"
"2944","ENSG00000090060"
"2945","ENSG00000167925"
"2946","ENSG00000160014"
"2947","ENSG00000181191"
"2948","ENSG00000143951"
"2949","ENSG00000134910"
"2950","ENSG00000184584"
"2951","ENSG00000187266"
"2952","ENSG00000175213"
"2953","ENSG00000205791"
"2954","ENSG00000117335"
"2955","ENSG00000237234"
"2956","ENSG00000123612"
"2957","ENSG00000139910"
"2958","ENSG00000117308"
"2959","ENSG00000167397"
"2960","ENSG00000101161"
"2961","ENSG00000103415"
"2962","ENSG00000134077"
"2963","ENSG00000277737"
"2964","ENSG00000132485"
"2965","ENSG00000185813"
"2966","ENSG00000248487"
"2967","ENSG00000059691"
"2968","ENSG00000107672"
"2969","ENSG00000178726"
"2970","ENSG00000141959"
"2971","ENSG00000171295"
"2972","ENSG00000174574"
"2973","ENSG00000196419"
"2974","ENSG00000168591"
"2975","ENSG00000276023"
"2976","ENSG00000279519"
"2977","ENSG00000203778"
"2978","ENSG00000152078"
"2979","ENSG00000134255"
"2980","ENSG00000198324"
"2981","ENSG00000185825"
"2982","ENSG00000238142"
"2983","ENSG00000105427"
"2984","ENSG00000144182"
"2985","ENSG00000185122"
"2986","ENSG00000249915"
"2987","ENSG00000139372"
"2988","ENSG00000114353"
"2989","ENSG00000075407"
"2990","ENSG00000150540"
"2991","ENSG00000170234"
"2992","ENSG00000168264"
"2993","ENSG00000220785"
"2994","ENSG00000067248"
"2995","ENSG00000125733"
"2996","ENSG00000185115"
"2997","ENSG00000166295"
"2998","ENSG00000248019"
"2999","ENSG00000133606"
"3000","ENSG00000068724"
"3001","ENSG00000133574"
"3002","ENSG00000087263"
"3003","ENSG00000171302"
"3004","ENSG00000014641"
"3005","ENSG00000198863"
"3006","ENSG00000148834"
"3007","ENSG00000145919"
"3008","ENSG00000128694"
"3009","ENSG00000047634"
"3010","ENSG00000112977"
"3011","ENSG00000164683"
"3012","ENSG00000116157"
"3013","ENSG00000090776"
"3014","ENSG00000135424"
"3015","ENSG00000241399"
"3016","ENSG00000136044"
"3017","ENSG00000135317"
"3018","ENSG00000144476"
"3019","ENSG00000237765"
"3020","ENSG00000100336"
"3021","ENSG00000116005"
"3022","ENSG00000095066"
"3023","ENSG00000204231"
"3024","ENSG00000169047"
"3025","ENSG00000273437"
"3026","ENSG00000011304"
"3027","ENSG00000276855"
"3028","ENSG00000143443"
"3029","ENSG00000177556"
"3030","ENSG00000241837"
"3031","ENSG00000134262"
"3032","ENSG00000158769"
"3033","ENSG00000134748"
"3034","ENSG00000244005"
"3035","ENSG00000166292"
"3036","ENSG00000183864"
"3037","ENSG00000104522"
"3038","ENSG00000248508"
"3039","ENSG00000213463"
"3040","ENSG00000128534"
"3041","ENSG00000158258"
"3042","ENSG00000100811"
"3043","ENSG00000170619"
"3044","ENSG00000152952"
"3045","ENSG00000100949"
"3046","ENSG00000163902"
"3047","ENSG00000205730"
"3048","ENSG00000170852"
"3049","ENSG00000143353"
"3050","ENSG00000280571"
"3051","ENSG00000069329"
"3052","ENSG00000158796"
"3053","ENSG00000160055"
"3054","ENSG00000133872"
"3055","ENSG00000104131"
"3056","ENSG00000120705"
"3057","ENSG00000068323"
"3058","ENSG00000183696"
"3059","ENSG00000145476"
"3060","ENSG00000163644"
"3061","ENSG00000168175"
"3062","ENSG00000213923"
"3063","ENSG00000019144"
"3064","ENSG00000153310"
"3065","ENSG00000213853"
"3066","ENSG00000259441"
"3067","ENSG00000181019"
