"","Adip_1","Adip_2","Macrophages","Mast","Pre_Ad","Stem","Vascular"
"LINC02195",38.6606998015649,29.2440429204732,17.766826705109,1.65236968275647,112.663251908942,13.5176763830959,19.6768421680947
"LINC02129",231.689686575425,52.0371057952072,35.3500165029338,5.50687380236639,247.461670414023,57.8977031065384,53.8760676291458
"KDM8",351.308617654841,62.3625549524138,46.7817079750497,8.80690785641379,233.467765203085,87.604412516747,170.59314721504
"NSMCE1",5552.35609433636,2063.25075390118,460.418449442408,125.304536817495,1866.12215129925,1504.82099884938,1717.89649327414
"FLJ21408",212.957746584478,311.90621881438,113.039068156702,28.8138623385234,456.7091234172,72.0202271794745,114.630391615958
"IL4R",1521.63076517233,207.15791345759,588.659200702803,268.314017196836,1275.83547847117,748.769391126677,771.862290471615
"IL21R",566.063150108609,208.541077568555,143.124220029339,35.8715276269742,858.153827400941,119.920939062103,245.154101796019
"GTF3C1",3941.79578663926,1492.36828696005,622.766916791926,138.329314179676,2152.6986024346,1433.30984801341,1511.89392753914
"KIAA0556",3149.84948790692,1669.44358095428,961.208793748537,242.384111313438,4190.82827862924,734.960643847935,1490.80383655121
"GSG1L",3743.3691876492,1235.71465959059,732.930053875653,231.336185778361,5301.89422982397,624.113437556426,1523.21367804333
"XPO6",4866.80248208292,2380.84594757738,1082.60501119245,226.242243284399,4061.09413037962,1385.4464491706,1729.73856868503
"AC138904.3",332.53517369063,67.8403681000024,53.6420187967389,21.3807575458512,408.92813277228,36.891219877048,94.5494858528913
"SBK1",643.041534526451,94.4002459978337,75.992914743731,17.700060408833,510.673687607355,54.4795816873694,180.153546875138
"EIF3CL",57.9390625987084,48.0382697195245,2.51458789168608,1.63815803804573,38.25547881149,7.57215143538581,33.095389054602
"CLN3",117.745324123029,104.30465277962,48.2923448782954,13.9497898039071,200.640427212942,8.33584475556901,60.5670977816172
"APOBR",438.907194069672,48.7686904437385,158.394252544872,13.2948500519129,50.3582578163953,33.5992133983456,51.9467899515087
"IL27",190.100066294187,42.3323422214397,12.418114443126,3.5520327354527,192.511359890509,39.6781202855662,208.502873099745
"NUPR1",48609.1213411345,10299.1019386064,2709.62280518547,341.714986763336,8477.24901492812,11463.201398856,13456.0638222407
"AC020765.2",10.1637961518278,15.3478060603219,2.48038843584414,0,3.06086014084712e-15,6.33956446411293e-15,6.96975899364164
"SGF29",1658.4453744591,760.108491823551,249.608846493388,69.7785963686103,996.629754654666,586.296031405138,676.806365808188
"SULT1A2",1032.56662847528,590.71192851356,210.466275297261,56.5875408782134,194.918105448976,220.575882282073,351.304526983145
"SULT1A1",4042.69587859652,1362.44920460422,471.444319724532,99.7707666529596,731.221178620985,792.310851135625,860.492164925539
"AC145285.4",33.7837070162953,17.749651757448,5.02199049200135,1.10486378060256,87.9515377359589,3.42082612505821,17.3048381707766
"EIF3C",197.997171580039,58.1219389297826,21.1676781879431,13.4351750688627,66.3328737832294,44.4316835496935,61.5717177019378
"AC145285.2",221.152048776462,242.846867949841,198.713280113555,21.0844311855287,491.512034319499,50.0713426121274,138.685657145353
"ATXN2L",535.369937560382,419.456072871328,86.5293052231223,46.5706825049573,322.035561047651,150.927254560443,397.389354687138
"TUFM",10216.8189666126,3446.38261574428,1012.55956044972,83.6576260894383,2041.57027890108,2473.56166360895,3846.21789874186
"SH2B1",1770.27217701137,2491.21902906591,278.367433993418,66.816596187506,898.337753840835,396.348111831705,629.401815011314
"ATP2A1",298.909165992777,67.5903738195803,32.2985581690785,19.8114102597895,408.074287980577,22.7213755389136,158.354754462994
"RABEP2",666.660325603474,106.404933261988,88.5201908547311,33.1095126162886,608.939661528642,89.2548214246285,274.148082898038
"CD19",3.96516878625901,0.388289848366925,3.94054562482516,0.321830975266131,11.2634690594341,35.062884535048,44.1820259119562
"NFATC2IP",2152.16459019538,898.964195049298,425.135874979201,63.5208818516798,880.814174565805,558.329042003268,1076.54443244596
"AC109460.1",38.6804979741208,50.0377594029454,1.59231473731746,4.65928546724217,163.022859535342,0.15379341082013,13.8583022523758
"AC009093.3",189.111579424792,65.614605045353,32.7422124796055,12.3265219435938,294.971598596387,26.0623152955843,67.5063930409782
"AC009093.8",898.861319967651,507.574863451606,679.728524417023,129.216634756907,794.899687501117,278.481246425821,358.433249272552
"AC009093.10",782.77751158669,254.865308518331,169.883586746285,84.0003578376147,930.72666634293,236.658078152063,390.292673574931
"SNX29P2",359.881280407067,121.873992437699,145.072540300346,28.8296321584599,438.605149552847,89.0419757414456,132.43003769909
"NPIPB11",525.486913722232,309.690554508862,145.725495454376,106.836144161195,352.751778450709,182.952031013033,279.899638500639
"SMG1P6",93.5974157908242,150.232119309025,20.1365072381813,9.57181130779088,165.040484324663,49.1834994133822,54.8752845530845
"SMG1P2",828.072070907633,1407.06721319268,364.27474013468,74.0718527987636,1174.06384195707,258.334347978023,487.485504142543
"CA5AP1",178.195879185168,15.0183826865808,15.1584410835969,5.62048885731155,190.535988026788,14.6609463757449,39.8539533568047
"SPN",385.576910617954,139.353101824325,185.386537748428,20.60514285258,170.94617670048,85.4552524545047,82.8905482255475
"QPRT",674.549562412238,169.488376545911,171.259959200548,30.0532557449061,255.522281859296,115.021160176227,372.190810660411
"C16orf54",199.749270315708,9.47820465301101,60.9679266039159,14.7591315922665,75.499817027668,41.8077920522696,40.7399230960305
"KIF22",1923.26315566516,835.826859974161,228.49726182871,76.2537735121779,625.446626551408,574.934480970072,587.265610069717
"MVP",3396.30246409428,1382.75687704614,679.438463933847,86.0593853761936,1398.47077595118,2898.05924280625,2004.59595517553
"CDIPT",5642.91032928747,2098.87613787817,496.658179889433,81.5304331303231,1211.38028830837,2917.64568732008,3310.19780612985
"SEZ6L2",507.466462467128,152.860030897276,63.3041935909502,28.6396416251799,585.730466808147,69.3772271841251,301.48327199656
"KCTD13",399.444885322554,172.182952738104,89.0689192254307,47.3257272720558,469.841628373741,78.2359743331652,201.523980273272
"AC120114.3",157.496300937653,186.658881180107,81.5559275725791,3.83133824273317,177.608896111391,32.4338315014841,171.3520413793
"TMEM219",10639.6349631366,1832.0628016788,1108.7954290151,158.817629201598,2789.98515920581,2452.73079337626,4500.12208989491
"TAOK2",2333.04241367556,480.201728192331,223.124893484682,19.1293339832197,709.118342559937,484.116314545971,2069.05320508344
"HIRIP3",1905.04081939838,708.187159638027,252.856452544753,29.4449961656861,645.389979307104,782.458157069839,1233.28989622887
"INO80E",327.969272832309,168.965207931174,10.4170446352714,8.80801360322389,151.546330228939,44.8564452460307,150.221859768841
"DOC2A",172.120801903728,33.7838518622245,29.3345516398136,7.69336133838486,193.348583472269,8.49540755093729,55.814604248317
"FAM57B",298.778988346163,219.369342424402,47.0690760550773,13.8496401160912,503.737059764869,38.3316175884472,147.672122437128
"AC093512.2",156.72598029548,19.9074706447169,24.9610004786939,19.9845591128357,159.10545577234,9.29136218784158,48.1866763184756
"ALDOA",251.305187655329,44.941690671353,9.68522338186047,3.36191822552255,48.142516756891,29.9549391562885,74.8497583577529
"PPP4C",1827.54041214918,341.101216466077,108.441308291721,13.7356323714103,406.58760207781,287.112317363085,627.825294814831
"YPEL3",4951.49215837583,3048.0285789407,862.892114599065,111.543548810545,1682.58241177713,2041.85493648494,3291.32239343217
"GDPD3",286.783427821251,55.5996385250141,11.048594009261,2.16674671192472,87.8535083585514,40.2523818741204,97.3144405116751
"MAPK3",6617.75235104017,1946.11010521573,689.995664252887,40.3794287426828,1436.37595868654,2298.81445122135,4755.73868824203
"CORO1A",709.857904282417,212.056185173637,257.817774387493,5.01974707081873,115.489021334554,307.358631699107,169.83342492004
"BOLA2B",74.3545179260199,5.60918614969733e-14,0,0,7.60172900512092,2.05056821814733,20.4681803150185
"NPIPB13",81.8581121811451,39.4302620107321,20.0248516435723,9.16252322746744,58.0812851325681,70.9715896204836,23.2754344175003
"SMG1P5",941.707209723947,859.275793260033,363.973561465636,81.8024917548948,1119.60214533867,276.152106426792,739.476570779099
"CD2BP2",2640.84526562874,1127.97518015173,374.550190152137,110.674955662773,474.543379211086,435.76170534014,1277.51393791088
"TBC1D10B",1606.4653987224,1259.63647362848,372.305534876284,57.0022867382342,503.201537060399,992.321341044696,1362.79332670685
"ZNF48",280.523128284481,27.8305871165192,9.7693047478246,7.28126572422117,83.4805847058566,129.984926791772,191.029098257865
"SEPT1",53.7081649853152,14.9939371936336,3.75801451952537,4.36959512508807,47.7305927262348,8.05772082587715,3.63750242437484
"ZNF771",554.059275005638,388.240119574503,71.1773165448565,18.8332594447196,346.863774195979,114.755924979516,272.311561255659
"DCTPP1",2001.38806693732,553.289998537062,324.344482087503,3.73192996811588,743.18473931268,743.528642999896,1053.50019228285
"SEPHS2",1993.72977771919,935.742738931526,216.191936884931,11.583986042236,578.633250819377,708.776807680339,1020.38308377437
"ITGAL",1221.30834330538,234.358183671563,338.269637203443,63.1270300888493,1218.69384712751,121.672288937106,348.018100432259
"ZNF768",117.899500017457,4.48246304197393,10.9557282302901,1.53950225186295,0.772808010262846,11.835781813232,0.382192740781142
"AC002310.5",0.0528594321132549,33.0335127903278,0.869483925946302,0.0243492704615116,0.213666962587178,5.18440804474344,5.42695781747952
"AC002310.6",24.4888416449535,2.00728534442354e-15,0.193997580636755,0.0437969863327814,0,1.05248976144738e-15,6.7212076518759e-15
"ZNF747",486.477091619385,271.121283617264,72.0490291720047,4.43789149282626,199.282341089684,348.255107017097,225.303143620419
"AC002310.4",247.492433069816,48.1865504939082,48.6532297378852,8.8038197866632,219.909376963277,73.9727512075132,210.25692506636
"ZNF764",219.909412916821,34.8801903804964,8.39592859810004,7.56291656552138,54.4307360380538,118.981301062023,35.4185097694779
"ZNF688",361.79457154575,146.77673404533,44.4329445155383,5.50731005982616,222.670509416239,29.5689892465725,116.592798613336
"ZNF785",241.209986892246,46.7329261199387,15.1511088742478,4.51631615044706,80.3123021171136,43.6946955179581,48.9091392304104
"AC093249.2",313.756211476736,115.233799060282,54.1307346874019,15.0804865376694,491.07584807075,77.6291990087657,139.013113347368
"ZNF689",1118.58531561678,461.884714867963,273.844769934126,11.2382289340543,384.116657209621,226.36921407168,557.215391956055
"PRR14",687.902353926175,422.877770475301,202.402267785953,27.0119585197936,411.212225597821,175.934266838423,340.148068387247
"FBRS",1122.59669110315,641.322703743594,109.470703568598,28.1412398806522,195.331992168967,229.527206546895,403.219827573062
"AC093249.6",145.394478474296,232.104942178306,24.6400837679884,0,66.0676086102296,81.3517644991701,50.5605712299113
"SRCAP",214.354924491401,85.5007933277322,22.786653138516,10.5932542343191,128.246662279884,42.3675403565259,86.6132297830075
"AC106886.5",23.1432569487343,232.409107525622,13.4115151160385,8.0872504725204e-16,0.220300832837972,28.7284883657957,35.7314841802651
"PHKG2",1606.49162318561,698.638844119004,119.187027640667,68.4651070253279,385.938646250003,438.480681406537,563.760939978318
"RNF40",484.660088630341,236.451703157583,86.0155081506541,49.5101314584151,318.350926772921,69.5128296017283,217.12388827257
"ZNF629",1483.37188120945,541.599595352867,187.485801223599,6.75683299516011,334.478580583302,603.408042617806,771.486043615482
"BCL7C",1868.15469757309,1012.84920859739,232.723220900323,62.707910064805,1398.85207664505,584.135454111902,1100.99452006478
"MIR762HG",27.3423037431083,567.263367336148,10.869387541215,2.61546305960602,40.9244992889587,28.8844251875605,25.0164647502238
"CTF1",908.905466590168,308.162447725592,189.799197710624,24.4691057995957,230.518580103312,207.470617017093,205.286967747398
"FBXL19",269.594428652507,120.890747414772,44.4063142783201,11.8803189750424,290.75217873553,70.9426691158703,133.795686583161
"ORAI3",1645.10403103639,410.649254269999,105.921545519266,11.5603389320489,450.590171248587,936.52715996205,509.741560189595
"SETD1A",1751.10987769433,606.96966710072,108.670794765987,22.4222011753864,466.975750380126,337.486898442439,573.467963288827
"HSD3B7",2355.54476284022,451.413336420184,703.738437934985,39.1161351785876,365.252351928852,1055.83000362884,427.61859157139
"STX1B",357.585933726556,117.419388764257,81.485395191305,9.03896508073488,265.097726018964,26.9093427058324,68.7069146572477
"STX4",2780.11833626878,1478.17800730585,691.177732925947,68.914326970543,663.890199986223,852.676968526381,1343.88843524189
"AC135050.3",176.081552977378,40.6929231482602,125.906326432596,3.25811406970928,106.342078481751,9.15444486708722,51.6505026980987
"ZNF646",191.256523707727,15.0920113958115,42.9570995000295,4.46592718877713,85.1036868533212,56.9103585228742,96.4606198011856
"VKORC1",5317.18074344791,1461.34906329618,486.305596487339,38.9404582304227,1065.39725758947,3483.4609753242,3214.29444426152
"BCKDK",3831.62187270362,513.461293218831,460.813056529965,1.70921889468125,559.483185662659,1055.14369813395,1936.13196172314
"KAT8",1723.85482831201,1374.78064145365,345.129728373351,31.1549874255612,743.288231678854,934.3323304225,856.287083160518
"AC135050.6",88.6037372535579,60.3350105393857,75.9113733396396,2.16832515524416,39.1839095596848,86.597536502947,138.510379600727
"PRSS36",145.552366473414,6.08660807715321,37.0448011515647,3.85601358466943,103.452750990552,20.8415430419363,23.7640658825346
"FUS",2305.34439334875,2954.70756460957,974.332035189396,263.26837222069,1509.7708442854,1396.64837138284,1987.31729158743
"PYCARD",1409.32527534959,142.426425873174,536.180473233901,5.59745791973048,247.853722210915,433.722340720066,568.615441721273
"ITGAM",1617.61073645768,799.492180912235,1665.9265970882,275.976187711768,2160.28949974563,274.328881557861,575.289999844948
"ITGAX",1388.61657175625,166.889931467261,2092.06707512873,331.636831158221,902.758180762209,161.773896472817,291.345016582083
"ITGAD",408.785326366283,49.3748339472751,117.980234303484,39.4451949524418,402.353906497078,36.2502284324393,114.200288720969
"AC026471.4",347.541196467706,428.854350112436,71.4183311406696,39.0678585456198,345.71927411311,125.04772746747,97.8514870153847
"ARMC5",422.769295728349,23.1632238201468,57.899958572417,10.6741126040417,68.9582177468826,111.800242196991,89.0112736111883
"TGFB1I1",1750.35062131937,356.918617362436,199.359122579621,31.7071528475403,768.887439058051,1010.09501374924,2012.87678607242
"C16orf58",513.9777125716,276.504358902598,57.4017575459604,17.1778924052781,240.134216286613,95.4317792731304,100.201522097124
"AC026471.2",52.1852812340903,63.7535232919257,1.47993067455985,1.29959315696719,10.2225298339528,3.71890318629709,22.8526107416824
"CLUHP3",298.764969090173,103.37060501736,33.3870432340985,131.348343283593,235.629133426868,106.643814194164,38.600309131375
"ZNF720",1843.41457561746,2613.38956552602,559.100891780307,126.791670996825,2050.34121960216,716.453919153476,1174.36464437246
"ZNF267",727.356848775193,727.106414386065,425.590379839821,65.4070216571009,1135.21983630634,668.6676249441,549.139812047482
"AC142381.3",214.160272663193,45.5682406572143,63.2764031791295,13.4584247290047,301.010997297758,25.5581684138285,85.2399179289838
"AC142381.4",430.75125756801,216.668661001093,111.103583043866,38.8736712121759,807.058720590747,146.80498827036,175.124651164287
"HERC2P4",412.152090321611,410.016564241008,130.293058500499,17.8959270163212,662.449724863714,155.594872293408,180.235724330788
"AC138915.2",431.805504574851,346.838226919476,170.369066117066,23.6427169880152,738.487756492606,152.976235996312,251.628689259552
"AC142086.6",191.391201598115,67.9976670137351,42.8784662923065,11.4491841610971,309.238968055124,15.3790918451072,85.2463254743094
"AC142086.5",236.133005527982,139.440098305404,89.637972503094,16.3077545700774,487.64623173288,92.8634901149524,125.813177643078
"AC145350.2",131.511088255121,95.8326023595925,44.5221111976656,3.43354767655276,258.838291426377,37.5916226601715,46.471792675723
"AC142384.1",190.215445091758,66.5895463157501,46.4721306728336,10.0421976121856,315.790438019466,36.3299486004543,63.8673174494499
"BMS1P8",179.051962021783,65.0586106055198,40.1580464561827,11.648170978744,228.141506267579,55.8424064591502,37.0868790287996
"AC136428.4",290.672675759131,279.053233357386,99.7681035304498,11.3348487509121,637.93361136475,100.94346505553,136.790151819356
"ARHGAP23P1",157.995039065154,22.4003412734152,18.4478846551288,9.91534118856569,153.962629652746,23.5772851714182,42.6137267257134
"VPS35P1",86.9251456602958,58.3624459149962,31.838121120652,2.66561517274492,163.571702746746,50.6047680388983,32.5097560415603
"AC023824.3",627.979750358327,374.966024723001,207.513761322387,36.4249127109484,1086.98772817345,216.89534413661,270.842256426411
"LINC01566",343.914547485064,203.517185828477,98.6517712868018,11.6716643494077,564.922995824136,102.32085432344,113.950552073418
"HMGN2P41",14.73544947109,7.6952694511096,4.33609080867106,0.135158316012265,8.59515468014296,4.30061986162056,5.37426277588159
"ANKRD26P1",1022.97307066767,781.210897296286,403.139894825601,51.9009674450699,1998.23835000095,415.893132380784,528.64338237031
"SHCBP1",589.3263984196,308.320714897134,293.842120814969,69.3809598579719,1118.47771290154,302.562426646693,256.518145514095
"VPS35",6407.37817993148,4089.41160498075,1156.50547108644,108.012839651489,2237.89895579321,3601.22820066395,3946.49480217946
"MYLK3",1360.81832797265,486.0089717878,344.082273807139,84.5877900393989,1911.38315354257,283.473381474726,451.296398980335
"C16orf87",703.02562096145,753.196246353705,286.388507954132,32.7308581008806,954.321643614808,278.417387499697,326.117215675803
"GPT2",9255.96950874092,12186.6059706086,665.289162541055,62.6865452230114,2284.7302522086,1253.22730712656,1917.98084538228
"DNAJA2",5121.44584977197,2457.18701569534,634.195849411498,72.9636069397514,1758.81847302066,2032.50255238801,2422.98237937834
"AC018845.1",425.518611200498,120.903099509232,91.6758156686703,39.4082067201512,610.510192957277,73.6741225995741,112.692532643374
"NETO2",1152.43517196716,644.651175010361,353.995996444623,44.6812492957048,1513.56619896821,365.378763108182,570.683440264303
"ITFG1-AS1",86.3533225117201,80.4429569790695,89.6555494712645,4.38604483440866,175.311506230205,101.36761081246,45.8721246608374
"ITFG1",7176.49500050338,11979.531192765,2430.34918166526,431.345990576816,7734.17050862721,4344.62400055517,4477.85742262382
"PHKB",8946.11570758289,8500.89680802787,2562.34775541094,271.994100171291,7375.15732387984,3633.2268605761,4595.00172959606
"LINC02133",1983.43125558334,1535.24298462451,727.423897013148,110.410396205318,3286.64999655393,689.985082687906,995.623007606281
"ABCC12",861.371911652528,312.365838824505,186.538511844493,40.9289753407493,1145.25512785082,133.989353414744,372.181208193262
"ABCC11",1002.20141391704,407.170695911351,278.12010881721,60.3709804373208,1550.35748688389,204.590774143923,538.394076994615
"LONP2",9722.17885024948,9008.8075117876,1344.92183632832,416.149666901254,5096.9363700573,3153.06263545473,4161.45250773145
"AC023818.1",179.340098232575,616.442831899366,64.3858345020557,9.90312073812955,103.401233159354,75.9634456906241,73.6470258651076
"SIAH1",4510.4925852994,1795.86021428646,551.706505503646,112.401643466527,2267.88514296992,721.834526948487,1188.59539953844
"N4BP1",4189.27536653499,2435.11160832212,789.864521599497,148.779385753285,2024.32914941424,1183.52067505861,2029.3878925973
"AC007611.1",1688.89419328251,1098.10694089209,539.11949781009,93.6907505556501,2803.1276404224,616.180148716069,788.324135926782
"CBLN1",204.869311250745,11.0743110341545,29.0916374233381,4.45198889257552,140.818968212672,34.9552355496247,372.044913277636
"AC007614.1",925.690973916661,415.963640350505,218.608873596197,37.0586417674576,1153.62066203285,227.922590834585,441.5284007951
"C16orf78",264.254046950993,111.099616483336,87.0392187646475,18.6338069013409,487.378933881952,73.406753941922,145.679000016186
"AC007861.1",63.8335610315457,16.4814605526629,10.5608441606668,2.97067443114811,72.5281597890915,19.2770012933563,22.8953620172401
"ZNF423",5623.75579242308,2726.4428152734,1325.42037608913,268.417693327279,6046.11554124305,1453.25402022398,2655.87631742602
"AC027348.1",36.5427428259785,55.1656227219141,4.13952108218711e-15,0,1.61134676357428,13.3135668269883,35.5062592589877
"AC007603.3",112.989864462273,32.1344235605976,25.2105823709637,9.25348378647031,184.719887029265,21.7859946468306,54.7320796696307
"CNEP1R1",517.529282769189,767.952287389155,220.955258645481,7.61777034246146,236.691408826014,512.804764428877,274.158598677356
"AC007610.1",195.762462918406,57.7436492326725,55.0555509149848,9.51952731125159,368.511213334637,53.5257873702484,74.901780649366
"HEATR3",1036.00939068971,758.613979871554,381.02153383437,39.9586439270686,983.283689019031,333.715527058581,372.155689772386
"AC007610.2",198.897081466674,107.510170853901,42.503678600714,10.0050583009044,346.815639349005,65.9256611189118,104.270171347816
"TENT4B",3015.28821733576,3351.34519824074,981.982422976211,151.055267143298,2949.55513334029,1584.64804343274,1990.19427084112
"ADCY7",1158.92901797981,475.048988051202,480.131750461865,98.8596982112107,1287.10160951912,334.175973310012,412.07852607395
"BRD7",3103.62107740759,1934.71855890471,926.625642789585,119.392602612418,2251.24577298575,1460.86507965314,2199.60812597293
"AC007493.1",1823.87635186801,575.559289845841,433.554960671218,109.769724386444,2496.20086750028,406.000069590287,763.202629717203
"NKD1",1386.65509991162,363.781915519402,181.085619370811,64.8405283516169,1406.85663003895,214.979282864464,494.490419056482
"NOD2",608.443943186487,114.450958913216,152.814996069673,52.6093847059788,578.722647636743,70.4517499178672,146.544006652327
"CYLD",2890.83874085016,2285.32800188953,537.796184184705,73.3748949299643,1906.4848189875,1456.01080836533,1555.17357331954
"LINC02128",444.908811695599,174.274091080513,117.756738221608,38.9558511067579,708.217727522801,106.714627750343,207.689097211751
"LINC02127",145.877003039118,66.5678721480005,32.6533333445891,4.26336365544302,217.681121763363,27.7024727917681,60.266007793468
"AC087564.1",2443.22725531966,1203.0955940233,829.870390199182,141.476286297451,4176.40512783889,638.287226943396,1101.86952281442
"AC007344.1",1101.96352573693,642.171972305959,384.742506036581,50.50844981781,1909.89175762275,315.331664877321,470.644880799476
"HNRNPA1P48",1452.96345363184,732.370833973444,384.259791457523,76.4097928957841,1948.32807164679,483.307719486975,734.01194499717
"LINC01571",42.0043994829184,17.128380629682,13.8186644103098,3.94904504879982,87.711333717689,18.9977741770234,33.6183346298377
"C16orf97",797.940418531243,594.621781643229,296.644412371455,40.8182955396055,1562.28588726295,285.588624173848,409.119497739555
"AC007333.2",264.500482405533,223.1647206942,105.707506412937,13.1694377638256,544.997141926359,193.072243395061,184.801275032188
"AC007333.1",185.240601019437,82.8875714153216,46.1758883325373,8.66485395506348,330.026240462153,52.8646977752387,75.8022414602504
"TOX3",1149.50563517553,978.227054025227,538.447972722853,62.5699963804505,2347.22718479826,448.910903670153,601.63487639835
"CASC16",969.113775826784,552.747750701631,339.010659810997,35.3915110943352,1697.84724478755,396.61907814142,467.63577314753
"AC007906.2",298.377425373614,99.3247614587298,32.2816488073239,17.8812215562331,271.062659854231,67.0816682174472,61.468968328926
"CHD9",15040.1057344991,30550.4530488603,3893.49952747129,706.113877306091,10700.5873419042,8520.60072650337,8921.73460274376
"AC079416.1",97.2760884523006,99.6554302099268,14.0791079968729,1.78951891983849,38.4186024849823,37.2081843857491,49.7584421001844
"AC079416.2",10.2316293087299,122.391956973917,6.20529357066391,0.02202314965559,31.4705172997792,5.48466878167297,19.5504234211292
"AC007342.4",114.987248295958,79.9249733886097,22.5620169955102,5.71927946470036,188.201611469931,19.4761498725863,43.5595827063676
"RBL2",4059.49021428871,4795.58942262032,914.485079670985,120.952150764182,2645.443647324,998.926877746091,1545.63776549316
"AKTIP",1740.76979288338,797.506476100769,203.789240650948,40.6719791506557,963.932105903385,617.27001821924,976.369928864477
"RPGRIP1L",1297.64484761487,1028.02422162818,490.275806343766,46.0432292626537,2165.02259836284,681.331607039945,761.109298073867
"FTO",12350.7093272171,12575.5611036178,3408.23367412815,598.80966452983,12723.1598240503,4824.32793395657,7013.04068796976
"AC007496.2",70.2898830843477,100.371450713656,0.49137525360969,0,17.1937279680969,0.000795387555974896,21.8696956133104
"LINC02169",312.537929965386,97.2344436697064,56.4371804997742,11.0825845993762,436.412346204687,62.7325497096568,122.157491359235
"IRX3",313.734916272682,180.809090499929,19.092369624084,3.57058856986349,169.262970316547,465.559304564804,140.654783175213
"LINC02183",93.4577636121721,33.3966641211546,23.4335309304024,3.64827662553186,155.163973106588,19.5779787898539,28.426723378727
"AC007491.1",279.829253366507,101.060776711356,100.557482342064,16.3914916235066,512.245651150798,75.417804192554,163.217305266759
"CRNDE",1219.72549206737,6561.62910512164,298.121741913484,60.2547284151871,1856.50784808137,1768.62825212242,616.134356720505
"IRX5",94.5957715768894,115.225257519216,0.429056166614669,0.368783489052615,50.39858915125,91.329058108571,31.7887982876445
"AC106738.1",198.371727081916,203.08326497391,60.6364276410719,9.35833989413799,349.67014910913,71.7706591354097,64.399754496879
"AC109462.1",681.83906034599,956.567449809812,253.557132914368,36.8177709482497,1127.34011397258,163.766031911715,268.515567596007
"AC109462.3",16.176991299576,7.54418063712795,2.47540137756171e-14,0,0.146231307191973,5.08395876629606e-16,8.47850483580843e-15
"IRX6",2302.31711424686,968.505200328078,170.786524786962,13.5280910188456,294.268654978774,373.427703987189,461.477943178869
"MMP2",13003.2307913303,2147.64765073433,1190.2745592056,137.850511343359,3145.26460154921,62938.4453746075,4637.88742940647
"LPCAT2",1240.68349411426,560.070354499167,822.042125628521,242.614564884692,1820.10573277346,938.118988914342,1205.69274484601
"SLC6A2",604.733032073341,179.67501047084,162.694098614679,43.1321578547017,921.714544598481,156.16510434653,294.257038065221
"CES1P2",191.188016348912,39.245929557592,44.3978446501571,7.04470650766993,245.240737375315,32.1849462609028,84.8162641998051
"CES1P1",816.933603879104,322.546279990996,101.674493302945,18.4958081893747,506.105818548222,159.28661553681,286.380542062185
"CES1",14558.4071508306,4902.20217947573,673.795192328194,115.264870965859,2375.93066480873,2184.01667148266,3414.45759466449
"CES5A",1415.23047945099,580.374347094694,452.253153981947,80.4742778824664,2158.63520717798,376.519383860546,574.385905521289
"AC007495.1",861.710162034252,656.122278355782,285.051566679768,49.0785676652235,1403.87990574839,272.982257946258,330.677824587875
"GNAO1",2017.13480721599,592.401614476322,411.842863067271,101.274511960466,2668.91576705417,452.04704021845,785.272637477639
"AMFR",3562.83420229361,2059.87120422102,526.460659062852,140.769327636387,1682.06919180817,1298.34773614111,1128.55388136113
"NUDT21",2195.06455567329,1705.78530863284,258.70081464559,24.0269010822646,1502.34401976312,940.649880829827,1898.85054288021
"OGFOD1",3479.4583674063,2092.64308222653,607.762982365444,55.2232292818186,1790.7731440784,988.302847479227,1913.5397937655
"BBS2",1730.62906920093,1963.76961197403,393.505894399394,125.059428270453,1275.97007747318,780.495973417116,668.283349318213
"MT2A",8828.34581335844,1897.36148422405,636.018182249488,45.6596730558391,1464.30444333256,3073.49099576649,6924.48740933666
"MT1L",1300.55548850824,348.4188388517,45.0029528231323,7.23835568537575,270.497850289346,381.827278781258,1742.98149661575
"MT1E",1525.83389654907,602.634286883147,119.790711681907,5.90664695826314,453.476914092416,929.920091093551,1731.50083364038
"MT1M",816.128869391218,227.352644138208,67.5376202902645,10.6873483354394,323.451990961308,554.192891476319,722.268481466895
"MT1A",295.799886149172,104.338899550575,39.4525864979737,0.439821342632256,121.545473526925,92.7248671621841,87.5184680699304
"MT1F",429.698200717451,157.063677784556,82.1877047715871,20.8861591273401,120.46432840593,162.092280905748,298.383773552753
"MT1G",37.21611032426,6.62825430262868,24.2826263194434,0.57889492059817,54.5714882883453,29.7292203722159,28.323334627076
"MT1X",15605.9512776555,8487.19796600182,1620.17876367574,161.800986632531,4680.89129500888,3842.649459025,6954.67823123736
"AC106779.1",200.05050389597,206.413224519408,57.2925127384843,12.2848595366517,415.409915707129,47.0349332631798,131.129574192771
"NUP93",3223.13871865367,1619.98368406282,771.301141830916,102.937948921545,3003.99979319924,994.912258925062,1656.7480833769
"SLC12A3",648.128749598673,103.40524194151,91.7318450065198,30.6801947360011,677.234834385814,106.643524595356,190.260692477011
"HERPUD1",5900.97628618438,6346.67267065554,1294.55112427596,139.432211262864,2337.73720458462,3798.52367223759,2843.43462401276
"CETP",805.330885972482,443.616706496219,57.9469535507534,25.9290804616327,444.271476257364,252.430371132663,1924.81037595984
"NLRC5",2937.57843731989,1160.91130496136,548.405605440486,63.7893734343285,2388.67190843368,438.927798577121,3180.44242892477
"CPNE2",3044.40289730834,1230.66189957043,279.098123026369,52.7183052888426,1100.72737277078,661.153048644584,1851.29348104525
